products_and_services,products_id
pleated filter cartridges,97c4dcb8-0b6f-4fa9-8332-0971900dbf02
installation of swimming pool filters,fc6ae0c3-2d80-4bc3-9f5e-9ec51830b464
filters for the food industry,0e79b49b-3e60-4057-afee-5d8621be4fa9
suction filters,7ae04da0-60c1-449b-804e-839e29dd5e49
bridge filters,e6e2e349-c275-4e83-9347-ac2b8083a9e5
fibreglass pools,4ed5354f-483d-4500-bb04-95fab296a18a
pumps for dense liquids,c72fee21-5324-4a55-9768-cb20d3d730e3
products and supplies for water conditioning and treatment,d9955bed-8e09-478d-83aa-a18a701fefc6
theatre equipment,5b96097f-a830-43cb-8525-6c7cc7663984
tennis courts,8fd6ab6a-9749-4a2a-a097-1f56bec05e67
tennis nets,0e2f8342-07f0-4cb7-a310-367c2c639fb6
red earth for sports grounds,6fefb8a4-8e2b-4116-8bfd-764ab4c9a1fe
tennis - equipment and supplies,c05fdfde-c835-4204-9d45-96ba8a5433d6
tennis racket,cd41069d-f8fc-4cee-884e-9d1fd016b9c2
tennis gear,0a82aa70-77bd-47b7-b6ce-799512ebec2a
tennis court design,e394fdd4-c993-4e3d-9a50-52fa8ab811a1
railways - operating,526719b1-caf2-4c71-aa36-4d8d65169fd5
tapping - machine tools,3e19f5e1-45ef-4003-9601-e6ceb3599903
machine tool design,75975ce8-91bd-474d-89dc-8cbe5d7d6b14
assembling machines,fe1eff02-ce6a-4c67-8e76-03ad70b55e59
blister packing machinery,26341f73-9bcd-44bd-b2b4-b08154e1f369
transport - cars and caravans,673f89d2-eeb6-4647-9e51-6db429347206
transport - heavy loads,07fc03e4-61f7-4d1f-9d27-8c7b6ddc4e62
special alloys,5868e5b6-d334-435b-824e-7a3837bfe406
hot working,60bbd815-aa0a-428a-a1a2-0606f1886457
carbon steels,5d783b72-c91c-45d9-8f0b-3333771b2b9a
alloy steels,de984624-31ff-4c95-93d1-01fa9f225f80
titanium,12e216ff-cb7a-47de-b55c-5febc8245cfe
numerically controlled machines,5da2c7fc-8ee7-4bad-96cd-df5fe7ee726a
nickel,667d908f-7ff6-4942-845f-3c588d2e960f
number control rolling,87ca4a61-5c7b-4132-abf7-bc082ab60235
gear teeth,dc729a2e-e3a9-42d0-8a1e-68a2330d9c65
gear manufacturing,afd3abfd-2242-4e59-9968-15612b8b7395
latex foam pillows,2f320d16-a078-4189-a248-48a4dd83120b
wholesale of mattresses,a90e18b1-2102-4a71-8c0b-4c4ac3f22e8d
crane assembly,a1e7f141-d4f7-4872-b0eb-b0e657ef3dbb
crane erection for the building sector,4cd27086-1c73-4926-9761-d379538d70dd
industrial dismantling,3bceb79d-504d-459c-9a04-4b269a8d0833
paints - production,8953faad-72b6-4438-82d9-4b1172df793a
villa design,1ec6b4a3-a8d2-4bc0-a448-400c2bcbe4e0
design of commercial premises,c822f126-22b5-479d-bdc8-af030978d1fe
public space design,0d63a02a-3a67-4400-b87a-68172ad08f47
office design,0c74aa84-e57f-49d6-b027-b3e242d282e0
minibuses,93f12e55-2ea9-4e67-81c7-1dd5f4f1e10d
goods lifts,d7866c50-8df7-4b53-9f7a-225b8927dc23
freight elevators for lifting goods,de950aac-a600-4ba4-bb85-e7940c03ccdc
lift door producer,d02b227d-f981-41ac-9566-9acd52ddb1cf
lift doors,d3adc5f3-fe33-4b42-a4c3-908380096462
lift structures,b72a57ba-ea4e-447f-a5d5-45eb4ade369f
metal elevator doors,b10d024b-7830-4495-b222-d6782917db7e
4 leaf doors,4a587a87-1156-4b1d-bca0-5e9920fc3f00
2 leaf doors,0c0c1a05-d2b0-400d-bef5-0e465de13e29
"steel, carbon",7f76e46f-c546-4739-a320-bfe54672a825
hardenable raw steel strips,bd5c01cf-371a-470c-bc1b-9793d387031b
carbon steel strips,a852e68c-4352-4e4b-b4b1-a0bdce10fbf8
hardenable steel strips,6b0b67c5-ce2a-4ebd-ade8-19457cf19317
steel strip on rolls,9a9c4bf4-d287-41f0-9027-0cff0c5f509f
crude stainless steel strips,efc97c55-e2b0-4022-886d-762173f7dc2e
annealed stainless steel strips,ebd9c9a9-1a87-44e2-86c2-3e307adcc0e9
suction benches,a0064ac4-a810-475b-af8c-5228f6e5e757
industrial fume reduction services,584bb79d-63e8-4c63-aac6-19d75d4435d5
filters for air purification systems,4f1a94a1-7cbe-4441-a9d7-862923605ca4
cold rolled steel strips,ea4f0ee6-cfbe-49b2-b9c1-08dddb68f01e
hardened stainless steel strips,6846058f-ccfb-4fe7-87bb-2a8a4a13c2d2
winches for rolling shutters,33578cef-525e-4071-a2bb-0ad55e8317cb
firefighting vehicles and equipment,00af0934-65e0-4d4b-b62c-220112e7fce3
aluminium rolling shutter,f3b030ba-41ff-41b1-b3b4-fc929d399289
machines for producing wooden blinds and shutters,cd500a80-5ac6-4618-a426-550af8e41e87
synthetic resins,81b39d55-c238-4dfc-8800-cab28d860b50
filtering unit panels,dded6535-b24a-47c8-8cfe-78bf60b813ef
noise abatement,fbb16d76-f4e4-4d8a-80a7-b7b5cca98986
sound-proof barriers,dd7be8d9-0d8f-44ea-b5e2-efdfc3440f24
cutting expanded polyethylene,002fb1be-f3de-436c-854a-4645ed21cb47
elastomers,3ba033ec-515f-49f9-9295-d98bfffaa9be
aluminium adhesive ribbons,804fa7e1-6260-4e36-a833-6eac09cef275
soundproofed rooms,c1e3093c-7d12-4c75-a435-1e58f26073dd
soundproofed booths,99c19254-60b1-429b-8ace-5a586c616cf7
machine mufflers,8b3e3bf4-bd5e-46fa-aaed-82835662a2b1
silencers,da332e76-8fb0-4a07-90fc-a4a0b688acb6
table football,d8ad428a-e9b0-4f74-9160-726a851364d6
football sports centre,c2b0fc6a-6107-4686-ad26-2992c912344a
gymnasium supplies,a998e231-5437-46a8-8738-6eb1954d5e0a
produzione impianti e arredamento sportivi,2ed02b64-8013-4d81-9d56-7e63cfbd8b08
games room,ee710c39-d3a5-4b06-b490-63144f0229c5
golf,9c862845-f966-4feb-94f8-459348fd244d
sport indoor,b82ef9a9-e575-482d-bc1f-7b432e1cb898
restaurant,46f3fdfa-a365-43d4-af46-e50a34eca469
multifunctional gym stations,c7622d48-4239-4881-aa68-38dbd2c3aee9
"clocks for belltowers, churches and public buildings",5c6c313e-cc7b-4caf-bc9c-0bd29ff0706d
tower clocks,e3df14b7-e316-4615-88c1-9787d66a987f
bell service,caa5fb2a-eaa3-4bbc-89c3-032f40ee4f0a
church bells,151d460c-c282-46f7-8cad-4270c696dee3
public building clocks,3481296d-04b1-4234-af11-379402e70368
clocks for sports facilities,da0d11f6-31cf-4f1c-b4dd-648441e872f9
bell maintenance,e7eb22c2-6912-495b-b3bf-cb21644045c8
carillon,b0ced39e-7f7c-45a8-b93b-4d4f6f58fd68
lighting fixtures for outdoor sports facilities,7771db6d-fd6e-4c9e-bebf-1ee9e6a229db
led fluorescent,2fb0946e-2b7a-4bf0-9659-351e4cb4e758
led lighting systems,205bc8f9-2c56-4c1d-abc3-b6ce48c21727
sports facility management,957ebf70-e939-4239-b105-5644c59ee3b0
road haulage goods porterage and handling services,ca249bd5-b866-443b-a774-81ee3f4bb2d7
goods loading and unloading services for handling and storage,8783e5ac-e01b-4faf-86e1-c7a6c347f5ef
elastic braid,87376fa8-4687-4bf4-a72b-c31f07a35034
safety nets,248f16ca-3a25-4a5a-93a5-4e65e5fa2b1f
hospital disinfecting,ed9e9599-9925-41e3-a1ac-4ced45a82ad9
cleaning services for residential buildings,5291ae38-8d88-4e50-b452-bbf3c804498d
led screens,1ca2d080-e9ca-473a-996b-010e27aa57b8
led displays,df66372e-eb77-4b98-8538-26afec57de0e
hangar construction,325d2c82-88f7-454f-9706-37232cf515ed
stalls riding grounds,52b79cda-554c-4273-a4d5-6edbfd6a4b12
marquees for circuses and shows,15aa1c2d-557a-4bc3-ad90-ecc2d08f71d2
display case lighting fixtures,c9a70b6e-d780-4b8b-949c-20a6db112f44
turkish baths for sports facilities,df4c71a3-042a-4eb8-bf86-4016722055dc
design and production of advertising campaigns,6690601a-c024-4926-b88c-c014dee3ea3f
equipment for trade fairs and stands,5b7abd2a-2247-4849-8009-bcf952de7213
plaques,49216f29-5610-44bd-ab39-82985764743a
pressure static balloons for sports facilities,94df252c-2fc6-4f6a-8078-be7669b7dc15
wires and cables - ferrous metal,deaa47c6-b6dd-42f8-97da-e2924439d614
wires and cables - non-ferrous metal,952d36fc-94d4-4d11-8c0e-f1b780fa264e
ristrutturazioni,4bac7c36-bc3c-42c0-83ef-8ab466512a41
costruzione,cdf6bc7d-996e-422a-adcc-5c2141e39fe1
garden umbrellas,8e246def-c96e-400d-9735-22aff7dc4a59
offset parasols,cf3f0bcc-14eb-4a30-a746-0e9d9cec2d38
rectangular parasols,02d64739-28fb-4e40-b9ef-f71f8270cf63
custom-made umbrellas,a7f7d150-ea64-4d62-abdd-e12ad18f399e
cafe parasols,8cca7c83-d5c5-4308-b22a-3d53f4ed525f
customised beach umbrellas,1c853b56-004b-40fd-b9b7-f04770803ea2
"blankets, bedspreads, duvets and eiderdowns",b8ec9eb4-579b-4793-8180-03bf75f4f9ed
backdrops for photographic studios,b721c13e-dcc4-45fe-9828-e5f084471f3c
hi-fi and stereo systems,71913f2e-380a-44a5-8728-2ce570b08090
transmission elements,abb8fc55-3071-4569-b78f-1529af96e51e
hats and caps,beefdf69-cb80-468c-847c-84f55c7ed81d
shelters and tents for restaurants,8596d7c8-d85d-4c86-b63d-0552acd8f781
aluminium and wood arbours,65d39993-7bf1-4251-bb5c-c06133300af6
heat-shrink sleeves,2b45d252-0744-46eb-8e95-28eda6b1a510
coated sleevings,e2c0e2eb-5e26-423d-be15-7feee933b997
accessories for electric cable protection,e7f30856-9530-4b2c-bdb2-b79efeef92f6
pvc tubes,8348b35a-07ee-41fc-9ae6-f5263676b72d
working polystyrene,35a40de5-9a36-4c6a-901e-b8429aa034d4
fibreglass laminates,b4bcdf4a-238b-417d-996b-2061e12e4634
pipe lagging,79760091-8933-4ca7-8cf0-8be85aace847
isolare - risanare - proteggere,0bee4ad1-c70d-4157-86c1-eef51297d6f5
working with etna lava stone,6454c0e3-53cd-4994-9fbd-219e301240af
street mirrors,baf4a44b-cb2a-4a14-8b30-42943520a903
road safety signage,84e35061-007d-437d-bae7-17c3945f1d04
wooden garden benches,6dfeac85-6ad3-4766-a849-0e91fca2c8b2
baskets for urban decoration,8ae76f48-79ed-48df-beb1-a549f1a65464
wood - turned products,e7ff4786-8c4c-432e-81fa-48de5dccadbb
signage,5842e328-5190-4f5c-bd4e-af28771bf517
street manhole covers,10248d9a-b32d-4b76-a709-e784990618dd
glazing,619113f9-74de-4221-8941-32cf3869f968
metal fastening pins,78a0bd7e-8837-4cd7-bf0b-a85020dfce3f
hinges for boat furnishings,c2114b3c-30d4-42ec-8d02-0b698eae6f48
hinges for furnishings,019d2d7f-c6b6-418c-92b5-80b0e02bee2d
special hinges made from drawings,811da912-91bc-4220-a4de-eba2e7bee31d
metal hinges,f38c7764-2559-4f70-bb34-fab0a0632712
special hinges,60754793-9741-4bc7-baa2-bfe2c31a8c5c
hinges for vehicle bodywork,8856571c-6b8b-499d-99c2-9d6a91786e1a
ventilation,d6213893-c66d-44d4-8b25-72de2945c36e
axial exhaust fans,2d0e77a4-dcf3-4d3f-88cb-857328af53fd
advertising professions - training,c402cd87-6fce-4182-80b7-ac4f3f2cb270
schools for window dressers,200c4e1c-07ba-4356-87e1-424dc6c7de3c
furnishings for optical goods shops,29351d76-0053-4cbe-ac5b-70b6573177ea
shelving,8b00f9f5-7ad6-40c6-9ce8-6014f3630b4f
"polishing, lacquering and varnishing of furniture and wood",1f2c54f8-d651-4a38-b473-3944a8cf5340
glossy open or closed pore lacquered finishes,9a866108-1c66-4512-829a-1bc14f67e6ed
window coating,e4f046c4-81c6-42c2-8f6b-9c6751499de2
polished coating,99d8e74e-f4f3-4ef8-961a-09bf9087b048
large format digital printing,926c479b-b0f8-4978-a294-22cf64062328
showcases,cb7a3a79-0f9e-4a45-87ae-4a90a44ce6f9
stainless steel furniture and shelves,e5b31d83-9f05-45c3-9b5d-547a50497921
furnishings and commercial shelving,a9c842ec-61d8-4b05-b1f3-d4474546cfc8
store and supermarket furnishings,48d8a2ba-2262-4f4f-8144-f22350c961b9
keys,dacf5beb-0a63-4b95-a6e1-a576d9fd1260
plexiglas display cases,f9799267-449b-4475-b92f-7f909d4f19a3
locks for armoured doors,3b8273dd-6615-4abb-af26-5f52e20d3a1f
applications for software development,1d5ea3bf-548f-4915-82ed-bca324d5d9a2
supermarket furniture,60bbb668-cb6c-4d92-9112-b07de7965bb2
fryers for institutions,1bb30be9-eadb-43e7-8246-34b14469bca3
cooking hobs,1fa5063c-4d08-4717-a991-c08a1b360bd9
slicers,d233cef4-dea7-4251-9cd3-98aa7756d24b
car body repair shops - services,73ea2d06-9271-41cf-9b35-e16d9d65317e
replacement of coach windows,11b7c892-e38e-42b8-b6ed-91c54a788ca4
advertising design,0559bb96-7101-4d0b-9b55-eeb6fbfdc3f2
display binders for collectors,63e1f992-a152-4f5d-b1fb-e50367962206
domestic and industrial grade detergents and degreasers,2265e358-fd18-4c18-ab73-85b6302003c0
soaps for home use,23eb604e-65d7-49a2-88de-6fcdfa607ee2
detergents for windows and mirrors,111249a2-4a29-4782-85aa-2cd299fd8c5d
advertising stickers,35fe2384-efbb-4568-befc-86c696f7460b
window stickers - design,632b7e29-64d4-4c5d-87e5-867635816d0a
adhesive,f6c083d7-0e96-4027-8874-b1bb1bbcbd4e
sofa beds,6c231c12-f212-4047-b227-7ba648c0ef64
modern sofas,05ea0dfe-275a-4722-a8ba-d9438047ad3a
"fasteners, metal",9fe83b38-d85a-46e5-8d30-6105341d1dfc
ironmongery manufacture,4d3d5672-b028-4f78-b9c0-04e0faf4a5dd
equipment for shop windows,86fd1645-4970-41f6-ba65-67216deb90a9
tailor's mannequins,520b4dfe-922f-44c6-8447-c46067c63698
glass showcases for museums,c91da755-65fd-4618-abea-353ed66a7e21
"brokers, customs",53e61fc6-6c0f-4076-9617-d2ddaab90dca
shop furnishings,c634de00-fcbc-48af-8ff1-ea2f76c0ef0d
furnishings for stores,89306ddc-d97a-45d7-aad5-153e65486a7a
security windows,76a5337b-83aa-413d-940c-127ce44863b7
strapless bodice,b03d9efc-b07d-4119-a41f-6de35825a053
energy performance,9f511c5c-891a-42d7-ae4e-de15782adb3b
pizza cooked in wood burning oven,0d8626b5-23fe-4564-a677-d2fc31b7f516
wood-fired ovens for pizzerias,3d4697cc-031e-4218-83c4-1f6d0bf9eccb
biscotto di sorrento,f4b2cec2-710f-4649-be47-46ebd193a399
immovable wood-fired ovens,c29cb096-df54-433c-9c7b-d17ef0e32587
versatile wood-fired ovens,676cbb7e-d7a5-4025-b388-27e519f502e2
hand-crafted ovens,2405e665-d3bb-48e1-b2d6-62aa3f891bd1
mobile ovens with grill,aed83e49-9caa-4527-9f06-3b011c82fd9b
neapolitan oven,c5fee604-6245-4f7b-b951-c0cfe3258dfb
kitchen hoods,b5226ca9-9d54-407d-b2d7-f49fe88c9b0e
tunnel ovens,d959d29b-3a7f-4416-ab6e-bd4b0dfe7f3d
ovens for pizzerias,b86e7c13-501c-4e4f-a668-659ccf935a05
gas ovens,638e2447-3917-4e07-a356-2809e2a9214f
garden stoves,64be00fe-78d8-4a85-bb1c-e159b4988613
brick oven,cafddc01-f4a2-4d4a-9fb9-486ed85822a1
incontinence pads,ca214036-d226-454e-8ad4-cd80d517db0e
baby nappies,7ecd1879-3f94-4760-a43f-739576f66ce1
absorbents,f22cb3fe-a072-4cda-b223-780b487a7fab
spare parts for industrial machines,5e7c5e8e-26e7-4bc5-a386-3564cc3a21e0
drawplates for producing clay goods,dec85aaa-13c1-44ff-8cf7-ba272e401d5e
propeller repairs,8a49ddda-e6bf-41c4-aa19-553b0d718fbc
systems and equipment for the handling of mineral carbon,ea2c3a5d-1091-4ef6-8190-a16ac310406d
stowage services for cargo ships,9e2843c8-86fd-4240-82e0-161fd065e208
dryers for clay goods,1de62873-5e07-41df-b7d9-c0b6a6672c8e
clay grinders for clay goods,5de449e0-7a61-4112-a544-e38909e361c8
alumina,9b8c3c40-75b1-483e-b41b-5504dc7a6779
silicon carbide rings,4b329b59-eb96-4cd1-b78f-f275747206f2
mandrels and tailstocks,1e8750dd-64e9-486a-bd33-de0795199b48
upgrading kits for seamers,5490cc49-6318-4a94-88f4-26055cb4475d
beading sectors and rollers,07114cbc-54ec-4440-8111-f8f4bec02e37
lid manufacturing dies,251d4346-aafa-4703-9e1b-05f09eb2bf4a
mandrels,8f9294d0-5ad1-4831-a1f8-e355956d77dc
measurements,adbf3f6d-b9b5-46e1-abf9-df2340c59bbf
kneading machines for bread- and pastry-making,d88336c9-a562-4bd6-ad16-1665c45ef0f5
industrial agitators,091100f7-ce64-43e5-aa0a-a3897f6371c5
mixers for the chemical industry,caa098d4-1ef1-492c-b9f1-12f3ad22988a
kneading machines for rubber,435e5f74-3238-4ce4-a4b8-480c753c25a7
moulding rubber,2b07a42d-a520-487e-adec-bf567dccae61
ceramic sealing gaskets,842d7860-9058-4aee-aab6-ecedadcf4410
electric razors,e1b1d204-fe6f-484f-a3c4-69af77158079
hair dryer,ffec3910-263a-4397-b282-83929029dc76
hair curler and straightener,5be6a27e-aa1f-4f08-a798-a80ab18a9611
lady shaver,e09aac7b-791c-4cde-81bd-c5390342aedb
deglazer,e0caebca-ae3b-445d-9d5a-c45847fece19
slide-trolley furnaces,23484965-e6f6-43ba-b6d1-4dcb2e2539e5
manufacturing of industrial electric furnaces,750ee351-31dc-4396-b988-50a77c5690b9
capodimont porcelain,d337d079-b26b-44e7-85d3-34a08f0da31b
table centrepieces in porcelain,a9d21fb3-6eff-4dd7-8ab9-51b9994fceb4
ceramic firing,88f4523e-1cc3-4d22-8656-743ce96bfffc
glass handicrafts,fd2f782b-9a51-44e4-90b0-8342882d940f
diy articles,44a1f1ee-0b65-438d-9154-ecac39e8f3b7
linoleum flooring for residential interiors,b095a858-7997-458f-940d-4a42ea945eef
florentine terracotta,115a6beb-42cc-44e5-b17b-b21fcc424303
art objects,349cad4d-038d-4af4-ba39-9415433e365f
funerary items,17f1313a-e67e-48cf-a722-880c205afa8a
modular bathroom furniture,1bb000f2-1e01-411f-9520-f42578ea3e7e
wholesale bathroom furnishings,d6468432-2130-4a3c-a97a-43c110877d67
restoration and decoration work,2073e4d2-2244-4cda-8ca3-9112730e6938
fibreglass working,3a0c6080-4076-413e-b7fc-4d42b78e5b30
antique art,6f426caf-3fcd-4ebd-9b5c-b3d505e6138a
worker training,ab86acaa-aaa0-4613-b69c-3e9dfb84f512
non-powered hand cutting blades,eec4d602-6a9c-4b94-b460-877cd7831821
watch and clock buyers,14ff3542-df9a-4c7b-8b31-60cc55ba538f
buyers of ceramics products,7158ca48-6467-4d2e-aee9-4a7545b926ba
"slings, hoisting and stowage",8ee34019-ee5e-4bc9-acc1-53b39eeb665b
"pigments and dyes, nonfood",aaebd708-4986-4efc-8554-20e67f1ee5e8
statues,4b2805f9-cb9d-48e4-918b-6f55f806193d
decorated ceramics,997d45c9-74fc-4772-ab8d-b47b49335ff5
supplies for blast furnace plants,0b71f71b-a6b8-4b5a-8eeb-f327b479c876
photoceramics services,11b0cd2f-2be5-4c43-87da-7d2a7e435039
o-rings,b9ad7b96-564b-4589-ba08-384463dfce5c
teflon machining,2950c577-7209-483f-a9cd-59d5f33927a8
plastic sealing rings,36572046-e4d9-44e2-8bb8-0da39b06b01c
oleodynamic seals,607761f6-b107-4a8a-801e-aa926fdcd23b
o-rings for revolving shafts,51f79646-0937-4e83-9701-0e2c113bcbcc
seals for corrosive liquids,983ae493-4937-4b52-b41b-126457e5886d
earthenware tile machines,f8e08d7a-55ee-427a-a51e-e2edc515f864
plastics - raw materials,1a8a603a-eb16-4710-a4ef-37ee6e051b0c
calcium carbonate,91daf5eb-46dd-4e01-ae6f-8c336eff85d8
"machine tools, cutting - parts and accessories",5e6cbf58-4e00-43a8-9b36-374a214906d8
cnc machine,4d37610a-24d8-483a-b643-b16b1b89cfa5
tool holder,7ab7745f-7c61-404c-bdf9-50b5219643c4
cnc accessories,1b504c0e-7491-4109-a2d7-221252efd1a0
cleaning products and janitorial supplies for industrial use,22576b28-3a94-4fc3-b88c-df13da4a9a3d
disposable articles,ee8f4e12-4b4d-42d0-bbee-aa3f26bf6baf
steel fibres,78fd6f91-d33d-4bbe-abf4-9223cb809206
polypropylene fibres,5674a3ba-14e0-416c-b5a6-e34f8605d44f
overhead platforms,28d8d6e5-bbd4-4fba-951a-3c83db840e9e
lorry hire,4f700f8f-40d3-4b60-b1c9-bf46e7fe9c32
production of technical articles in wood,ad3c3ae3-8084-4ff2-bd0f-61b979b4317c
waterproofing geomembranes,a1f12815-cee7-4619-a51a-4ad188138173
polyurethane resin,3931e64e-eebb-4357-9f48-39b3a18847d0
"extrusion, plastics - machinery",d134e55d-3e93-4ac6-b301-5f66ff8711eb
plastics - machines and material for industry,45a99d63-d802-4b21-bb1e-b883ac50a1d3
extrusion lines,c94b9600-dfa9-43fb-b460-a993d14de592
industrial bending machines,c8b92adf-f63d-4c28-be1e-181bb4ad104f
co-extruders,32166adf-5d51-44c1-ba69-2482e52fcfa7
extruders,6ced5adb-78e2-4297-b919-232df193c9e4
"plants, machinery and equipment for the plastics industry",74652aab-1b5e-48ad-b93b-b644758cbdac
moulds for multicomponent injection,f2a73402-5761-4c7d-8ed5-acef5acf8789
plastic moulds,4dcc20c9-dcf4-468d-8a83-d3a1014923f6
cast mould design,2ee2eca8-1ee6-4592-ba22-a0b420069154
milling plastic materials,d5a11133-08f8-47a8-a299-17bae17348dc
machinery and equipment for moulding rubber,3b1a5e40-09b1-4162-bc06-74b82b48c324
stack moulds,2a5c12aa-3e9f-4145-81b3-8f09bdde7b8d
aluminium moulds for boots,e2a2d932-ecf1-4289-a1a3-1653ed9cb324
mould building,b70b92bd-7d14-422d-ba87-74730f9a2f62
moulds for the automotive sector,fcf7f19d-5ba0-4889-a6da-addac26de98d
"sand, gravel and crushed stone for road paving",75734b86-c263-47fa-a78b-b27478a668a1
5 axis milling,d56f3dcc-6332-4c49-8a0a-c76b217932e0
wheels and supports,4827709c-01eb-46c3-844c-b5c2f637d992
composite aeronautical parts,49fca490-2e32-4d08-9101-7ef4add5bf4a
"stamping, plastics - machinery",eca34b3f-a052-4bdd-90bb-b4039c4e7ba3
construction design of moulds,1f58bc88-4ac4-4f2d-a0fd-1ec4533dee38
manufacture of moulds for plastics,1f02300f-006a-4c4c-92d6-b9865bc3ad79
mould making and design,5681f0c8-1ef8-4465-9adf-c54d75c0e25c
silicone moulding,51302293-9e75-49a8-853d-764ff938b51c
cranes,cc63a084-fd07-4e91-a9c5-9d805c5e6531
die shoes,05f6a9c8-e423-4d9d-a0e2-cb199a3a78c3
dies for machining sheet metal,9569c287-120f-4aa5-879a-de1881022973
shearing-machines for construction materials,e30c2e84-cd76-4253-871d-fdb3ec6f3625
area agents,3152c222-ddf5-4378-9d15-90a273257769
mould for casting,7d5925cc-7ede-42c4-83fb-aa2747b8a951
moulds for rubber,d6277d96-72c5-4eaf-915d-2a57025eb802
thermosetting moulds,589e99e1-8b25-47ed-abb6-81e3ab39aeed
thermoplastic mould presses,a160876b-03ee-4f60-bb7b-599c6805adf6
iso 9001 certified quality,5a7d605d-3abc-48e8-afc9-3b7ca0443627
accessories for footwear,7d752069-8d5e-4893-a705-4926cb471daf
foundry models in resin,cb36af26-fb2a-4c66-be32-21de69fef25f
aluminium moulds,547e7ee8-b858-4ce7-b16b-6c9dcd6b70d0
moulds for the medical industry,c36c02d6-a45f-4a8f-85de-9e6e3dc63401
printing on plastic,51535e33-fdf1-42e4-8adb-772144cd4413
moulds for the cosmetics industry,64d96f81-0588-4e26-8153-1c2ea9688384
moulding of aerosol valves,7c6e15cf-10ab-40ea-81a9-2938b62f5d92
moulding of aerosol pipettes,8ac3e1d6-4906-46ea-aec2-dca14081d3e9
cleanroom moulding,c152b3f6-9800-46e1-8dc5-f20dfb87f6c3
moulding of caps - plugs,18da9cd5-fffc-4161-b37b-9578096cd72f
abrasives for marble,08234459-cd73-4afc-bd28-e4b444633694
supports for marble machining discs,41a4b0b5-669b-4cdf-a873-532831a60bc6
moulds for abrasive discs,404f293d-959c-4409-90d4-367640c7b7ff
moulds for diamond grinding wheels,0c5739d6-2327-4059-b14b-d126844fc55f
shipbuilding,c9d01905-a4a7-4568-b788-c71cf38723a2
ship building,1cead410-dc0c-4899-a9ca-1822c2bc3b19
wrought iron articles for construction work,41c39af6-ff37-46dc-8177-80abdde48bf2
cutout of reinforced concrete round slices,aad54b01-70a9-49cc-833d-c928d43f1a60
foundation pile cages,05d952ec-3c61-4e20-aca3-73767f7a3236
"cleaning, industrial",847a2d9a-2b6c-452d-b98e-bea654124ac4
construction of hospitals,c7fdc0a8-9006-4e02-a182-cfa52097ffe2
school construction,d82f25ac-ee89-4c44-be93-185c919b2c76
artificial and synthetic textile fibres,b207ac11-2293-41e4-b991-8271d2065875
agricultural tyre mounting,f01622f4-54c2-44c1-a78f-bab6ab59f120
liguria marble,57d3e9f7-10fd-47b3-8689-af570536f4df
pumps for cement and mortar,836f7bb0-4a46-48c1-beec-190971bd48ef
cement mixing vehicles for the construction industry,ea8c5a96-6f84-4ccf-aa6a-c739ead32813
silicone rubber,7ed83979-45fa-450b-94da-b152beec5851
setting plaster,c7fe6421-acbd-4328-9a36-f7a43781760b
mixing concrete,578fb2e3-bb96-4589-815d-ae559c8ee6a5
"cement, plaster and lime treatment system mixers",0336f071-5729-41c9-bdea-ab6a92485ed6
stand fittings,e1cf16ba-af1b-4cc7-9071-412db0ca23f1
led profiles,a6ff679a-c5a4-465e-bd5b-eb7d38e2c025
led extrusions,b5e16b25-27aa-45ab-a03f-70764e362bea
strip led,2c3b28eb-17a9-406d-a458-ae8ea07ee664
electrical sheet shearing,703aa12b-129e-4d33-a3de-9b4a439292ae
"single-wire and multi-wire cutting machines for marble, granite and stone",226d6957-3006-4c6e-a0ed-6e45458ead89
abrasives for granite,6f86a7cf-edfe-47af-864e-71e79ac11d11
"spindle polishing machines for marble, granite and stone",4e89996d-7e0e-4fae-9e5a-1efe94e5c84a
bituminised flooring for residential interiors,df750b7e-2b6a-4a6e-9543-9f1db1a22fdf
mastics for marble,da4864bb-b95f-4cf7-a51e-03dbcc518c2a
granite treatment,6a43c5b1-80e6-4d52-b1ff-4a1537b620f8
leather and skins for fine leather goods,616965c0-df99-46a4-9120-10cca5d2f869
tanning hides and fur,562729fd-885b-498e-a223-262e0b740116
chrome tanning,19ffe9e9-309d-4454-ba48-8c66f45878ca
finishing hides and leather,a8175d7d-4a0e-4288-9323-ce9ebe0a2881
"water, carbonated",afd08778-a60e-4e3c-9bde-1442d10a1f80
natural mineral water,70d2cf07-8127-449d-8a93-2e3b9dbd88f4
automatic water softeners,ba9870c2-91dd-4ea2-ae11-d2ab58b1d5f3
technology,d20fc2e7-f87c-4830-bc72-8e46286ede64
benefit,1ceedd2c-1e0a-438b-af84-1375ecd35a93
innovation,c7536366-0cc8-4286-8d26-4910c5be77ad
reliability,f46f7786-b784-4873-8767-53d136733ddc
silicone,95191ac6-878d-45d8-8473-7cfc393d36fb
silicone-based softener,64fd4e2b-e33b-425d-9b3e-0a71d95e16e3
micro-mechanics for industry,bbddc59e-26ff-4bab-a6c0-54861aacd093
waterproofing products,1eba3995-c09a-49d5-a48f-3027130d9713
silicone spray,8b1ae7e7-d229-4bf3-8752-0b5bcb7721c1
rust proofing,4ce91ff9-2696-41c4-8dc7-50e6b9cc6f7b
knives,4fed01cc-5bd3-485b-94b6-3fde8d4535f8
"coffee machines, domestic",850076dc-13b9-4b7b-9480-314f441763ee
