products_and_services,products_id
workshops for manufacturing electrical panels and equipment,5aa25ad8-5aae-437a-be7d-dcdb1b76467c
accessories for electric cable connection,36e9bef9-7082-405e-bd21-b764b62810fb
replacement car rental,86d845e1-ea92-4858-90b7-0ef4f88ed8d7
electrical workshop,8457c5d3-e419-4d50-a58d-047d3b4c7619
electromechanical workshops,b6a95fd5-6d26-4880-a61d-c174e175361f
capacitor,69497382-39e4-4a91-8aaa-f2510336157a
parking sensors,7270ae17-b192-47ef-9355-049e73d4945a
linear actuators,63f31a53-fc2c-4094-b315-b7986866632f
wire harnesses,66df161e-81b6-4d0f-a333-d414297b75f7
aeronautical control equipment,16628548-ed55-42d8-8e68-230f20394719
"actuators, electromagnetic",d4abb6bc-f281-4def-83f1-80caab4668fd
actuator-sensor cables,2f23832b-7035-4347-af6e-578a9de20108
energy diagnosis measurement,1f5f4895-5661-4e49-990c-72bc5441725c
transfer service,cb55085c-2f47-4ecb-9ef7-2ed6a002e72d
remapping auto computer tuning,b8a281dc-390c-4546-ac0a-9d754ca8c9ba
"concrete mixing systems, mobile",bf02f00f-0b52-4a42-8535-7bdbf0d0c88a
mixing and weighing systems for concrete,1de7ddba-ba6f-4830-9a52-da30e312360a
silo systems for granular and dust-based bulk materials,edb38d29-80ac-418e-acd3-59a91130503d
ready-mixed concrete plants,42931936-af37-428c-8b01-a194ed6d37ff
compact concrete batching plants,88296f69-0b7a-492e-bc23-9d42a041656b
stationary concrete batching plants,c7eb8fa2-225d-460f-82c4-1eaaa071d3b9
concrete batching plants,9406a970-028c-48fc-a1a6-63e5f930f21e
fine ropes,47da2af4-9232-491b-8372-ba88b4c43c24
prefabricated fine ropes,eb76a731-3800-41a8-89c1-7a7142916426
prefabricated strands,de30e028-b6a2-4339-9990-ae9f1c18037b
wire rope assemblies,ade21c55-e000-45f8-bdf7-9e3112072ee3
ultrafine wire ropes,c67a1aba-126e-4b1f-9c41-428eb678daa8
production of fine-wire strands,c0d370e4-68a7-4695-9a2c-b4a13dc61977
biomedical engineering products,5e19d2e5-1788-4ece-a2b4-e43d9f44a93f
industrial button remote control,1cee930c-ea3c-455c-94f1-960dfbb92fa5
electrostatic discharging,b1b1785d-a917-4ae3-8f3d-edd76ff2f1ed
electrostatic charging,49eb7c88-4002-4781-b454-42b179cd05da
electrostatic cleaning,1015269b-0925-42c0-9c3e-259417453521
electrostatics,04a050ef-7897-438f-ae41-39031641362d
earthing,4968edf1-21f9-44a6-9274-e6d53e891fa0
clutch plates,0d444d89-8cc9-4fdd-9894-3b5e0f09d514
car seat heaters,e84c6f41-8b04-4f4c-b1af-38f44e219d04
floor heating pads,ccc051e4-3d43-410b-b816-a90b1cdf306e
"electrodes, medical",7d10e4df-6def-4ffe-8879-7ae4a3a522a8
surface heating elements (components),fa1c1609-e530-4fe2-8183-58b4d7ac1b26
foot warming mats,b3d1d5ab-28d4-4edb-9713-e0c3fc7658d7
"band heaters, electrical",276abb69-61dc-4526-aa44-303fd3f1f044
industrial cabling,c76e2b9c-11b5-4065-bb15-57f6061b2a56
plastic pipes,e6cd2226-c854-43fa-affa-98936559db05
rotary kiln equipment,88810c12-5935-4ec7-b197-ddff6e1fe95f
rotary distributors,1668a7d1-6e08-488a-8737-7cc5dd1aae2c
drum coolers and sectional coolers,69493b91-c99d-440c-9698-fda2d69b28f9
rotary kilns,676a6b8e-8c6a-4c25-8d68-395e553dd5b1
calciners,1ec17162-3c8f-42b8-b1f4-fc82eae5f1af
rotary dryers,c501a0c9-8726-46df-b476-f3dbaf8d8e8b
subcontracting for boring and milling machines,087b736b-e05f-4f5d-a5c1-eb1d1f9971e2
hybrid adhesives,cc81e2a0-fa50-4285-b573-a3f853a6bfad
vinyl glues,425c6fae-9125-44cf-befd-2deff81d1a41
water-based adhesives,98510bad-e9ee-4259-8c6d-2078cbfdd078
polyurethane mastic,fff11f46-76c3-49f2-ad8c-3c836198b78a
manual presses,eb4e8073-d512-40f0-989f-b5070d1d7d38
"wheels, castors and rollers for goods handling",2bf9c09d-10d1-4f40-966c-70e5f674ea0b
thermal and hydraulic test instruments,445cab9b-1c8f-419a-a34a-d78233c3a467
"test instruments for paints, varnishes and enamels",652c07b5-092a-4582-a558-0be577caf1dd
test instruments for the electrical and electronics industry,13512fe9-fa68-4839-a3e4-8e508eeb5885
flexible tanks for storing liquids,2f1b7161-8cbc-44dc-a9ce-68b5e63eb6dd
flexible containers,5e277b37-9cbe-49c6-b50a-2fb134ff16c7
big bag container bags,991d88fa-b537-41c1-8b7f-d6823505e126
container liners,6119b6f6-288f-4e7d-858d-3d4a51529df1
passenger air transport by helicopter,b403bd1a-992f-47fd-a7e0-2de57804c833
baggage trailers,03a70d21-8357-4d1e-9b60-87bca68560f7
motor construction,feb64953-f9cf-4182-8281-c2ae74ff445c
landing nets,16e7a952-25d1-4102-81d5-0d6fa06b309d
buoys,0449af0e-3494-4201-b84e-3e55d5a01ae1
power transmission engineering,bc25a934-af21-4811-9de2-725c1a33195a
industrial clutches and brakes,288752d4-350b-47a8-9b27-b85b78d85978
head protection,a99784cd-b374-4191-92a4-de96c3a37297
cerradura electrónica taquilla,1bf674b6-58fd-4bd9-bcc3-b1869082c279
smart locker lock,12aff2c1-1481-4876-b594-464918d133da
ahorradores de energía,c8f28f20-df06-4eb6-aa71-973c38fcd087
cerradura invisible,845bbe39-0cc6-4f3d-aa93-4fee1829f23d
standard bearings,9186aeac-b64d-47ed-a9be-06667cc2ad22
precision bearings,7d47e602-048b-46cf-847a-2306334b7dbc
rotating spindle ball bearings,49888f59-8d13-499f-b56d-cd8f168ae07f
special bearings (roller bearings),f3d58ca1-8471-49f0-8e9c-888290c306f3
process optimisation,3045bb82-3ce4-4ec5-b0df-6a260d2f800e
quantity measurement,33c0f43b-481d-42f9-9cbe-ad5f640bb300
flow control,23303afa-d355-4b1a-a9c7-f702aae22399
material flow monitoring,c79f1bd7-d0af-4c9f-a0d5-a2738dfb45ee
material flow detection,0c2f2bf9-7798-49aa-837e-869923cc2e86
dust measurement devices,183f5213-0b71-4955-9bfd-62b1d8b041ec
dust control,34a72f34-4a2c-4323-8dff-415ae43e95ed
actuator technology,28a99887-3fae-4f4f-88b0-bce283058260
spindle actuators,592fca9c-bb54-4693-ad30-5fbeb472c98e
lifting tables,818cdc5c-fe7f-4814-8ea5-ea68bd1df935
linear technology,b096248c-9342-4ee5-a979-5240cd32f457
spindle lifting actuators,4f3a64e9-60be-4e88-a804-90bfcf67da49
spindle lifting tables,372a1ed8-1d24-4a6f-a3d2-affd78dea688
fire protection systems,dca85f90-839d-48e2-8ae3-36365a4a010a
compressed air tyre lever,9e8b7c18-d969-4263-8f25-61e20d27fb30
hygiene and sanitary equipment for boats,08a43bcd-37c1-4b94-9c64-dd51663346e0
automated chip handling,7be65a66-2a8d-467f-b01e-cf38ffed15f6
chip processing,7ae01ee4-7aa4-4af1-b0e5-7ce30ea9f313
cnc extraction,850db5c9-c695-4448-994e-82f0a5f1b72d
extraction systems for aluminium chips,d0185c53-5cd9-4330-9521-c9a51cd55957
processing systems for aluminium chips,64d2acff-5308-40fc-b864-c17d7e859a73
chip logistics,6770c5cb-021a-4cdb-bbbf-e43c242a4e3d
container filling stations,12c07ccb-c000-4579-9f6c-5dd43166397c
deoiling systems for chips,ed28cab8-dbfe-4638-8770-23184b18fcac
ergonomic furnishings,a0f3ef6f-aab3-4d11-8422-6cb56e1c5c7f
assistance for goods handling equipment,b58a9376-420d-4bda-b756-6f4a7f4d8222
hollow bodies,efa76e9b-08bd-4c6d-aceb-a5ec773c1492
bioplastics,64801af3-2b19-4a7b-aab3-283a28d711f5
evacuation systems,81e409a8-64a6-4943-9a3c-bca7ecfd99d7
manual stair lift trolleys for goods handling,ab9ad403-9acb-4c78-bde0-d53a345a2e48
fabric work gloves,6b30b2b7-0577-4197-ad16-b60f84aba065
mittens,3cdc9b18-1201-49ff-9833-59c843b4bc8e
firefighting gloves,349eaf65-34e4-45f6-843d-d74a1c06b89b
leather gloves,6d5dbde1-4141-4cc0-9677-ef2f4d03162b
leather safety gloves,c605aa57-d9c0-4141-98af-8c36ccb1f8ed
sports gloves,bbc11f6e-9b2d-4bbd-b0de-c7058991098d
angled flanges,8c51ea05-6f08-44df-8d75-7ec7fd7a2b67
round blanks,5e88da43-2d98-4fb3-8c19-a20bf8700f2e
stiffening rings,1b797f20-9afe-4b2d-bcc0-b8dc90caed01
interior cleaning,81c5794f-54f5-42ac-8a3d-037413d68fc5
tower cranes for construction,aaf86387-d13d-4402-bfec-5e8a2cadd7c5
goods lift repairs,7594a258-f76e-4b1a-9673-140afe5e4c5a
advertising graphics,956075ec-f137-4186-83ea-fdc2f9f4a991
customised plastic labels,a96f902c-e2b0-4aba-bcc2-ecba6c1bd05a
promotional lettering,6a4c0e55-b09d-4244-a8f1-75aaea4744d3
artistic furniture production,95dd0eeb-2307-4ae7-9a08-3454f745c3d6
coach station,c7905a52-8962-4762-b614-ecf0a8140c94
bus station,f2ed55e7-c939-4e04-97d8-c99105e03430
bus ticket sales,99692b94-dc8a-47c6-9f0c-ce00e9557d20
left luggage service,1b2b7fb8-b357-45df-9e62-a348024af751
taxi stand,f8cb7e2c-31fa-4980-8fb5-d07ff6350e20
urban bus stop,2ba241b8-baa4-402b-9776-038fa4498663
bike hire station,e7ea5cd4-bd7b-41df-b696-16ae36d92698
third party inspection oil and gas,7ee9c13e-c7bf-4d64-83a8-21fc219db8b6
pre shipment inspection,e820d778-0bb7-451e-b055-7caed88288bb
lithium-ion accumulators,3f0348a9-7568-4238-87f2-25d3df5b35d3
high-energy batteries,ce26e9ba-532e-49d4-a471-25c08e5b323e
burners for industrial use,d662a6cf-ab76-43fa-9a08-0cc61bd855af
in-plant freight lifts,1182ad58-082e-4f7f-8ea0-d16cba805206
electrical windings,688af79f-f928-402f-ae06-cb523cf6e1a0
electric motor winding,eae7f1b6-3257-40d4-bf4c-f55f9aa149db
boat batteries,9374da2d-724c-4c95-bd29-b762ccc52048
gel batteries,fd345905-5592-4c63-9ea6-a91035ffbf2e
solar batteries,ce8c6958-3938-45b5-8315-af8df069d347
professional and consumer electronic products and equipment,8ff82dcf-b22b-44ef-9590-bbc78dbc6808
light bulbs and fluorescent lamps,8180c57b-b439-4045-8451-39a620b887ad
car bulbs,6c078a3d-0a15-4402-be77-396c4980df1a
trains - equipment and rolling stock,978ae812-bc9b-44f8-95d7-bc3e3ee10fac
parts and accessories for rail systems for handling merchandise,45de5694-b214-43e6-b592-4a768acdb087
rail vehicles - materials and equipment,88110d0f-8e32-4719-a7ee-b99a4af71329
radial seals,092ce819-8e93-4d93-a9b0-811cdd31b612
hydraulic watertight seals,91e6f41c-f55e-4a54-8ad3-88f41d604c47
aluminium cattle trucks,c6510af0-1dbf-441f-944c-266a95173669
trottinette électrique,52cb75b6-e6c3-4d92-87c1-d76f4024bdee
trottinette électrique e-twow,a5fcbacf-4a21-4f22-9299-dd124a8a4368
vente de trottinettes électriques,24656260-3650-44f1-9fea-c49eafd62128
trottinette électrique pour adulte,bc513e09-bb40-4e82-a912-54c852a64b6b
genuine mercedes bmw volvo audi parts,7e85707c-1877-43a6-acff-4248405bb99b
fast shipping easy payment modes,3651149b-09fb-409c-9357-314f294dbff8
electric lifting cylinders,262bcbb2-dbcd-409b-9632-1ad9168b16c7
floor grinding machines,a8a3eaf3-e361-493d-be4a-63e66d517a0e
parquet floor grinding machines,03b9eba6-dd2c-49a8-99c7-89b2ebcf412f
roller finishing machines,81b1dbbb-547f-4566-b74e-f9c4fbc17fbf
disinfection tunnel,8e19016e-dbef-4da7-bb9b-fcde5eb1c596
disinfection gantry,c0582418-34ec-4831-9e19-b2f98e53ed08
contactless disinfectant gantry,b3851575-057c-46a7-a4c4-6cd383055e04
air sterilizer,8f665914-1e22-4679-83ce-117d477da542
automatic nano fogger,aebb4be9-2fd4-4189-8ad6-5d0208640fd3
automatic disinfecting tunnel,e567f84f-8c53-4553-aadc-a94a4c8979ab
air sterilization system,ac1b30bc-89d8-42e9-a68e-390d0b122eb8
souvenir articles,3c43fa89-d86e-43a3-be51-cb932a65a435
carnival costumes,f72d30f7-6696-4ad1-803e-eba07e2cb5c9
decorative items for retail,2ac55843-226d-41b4-82c7-557c7edfa021
connectors for braking systems,3b9ecdcb-a555-4b8e-bf71-d43806f1227d
enginered veneer,d26e5a3c-2d03-4e4e-a7b6-d1362aef4c40
natural veneer,28f40dce-8f90-4e1e-9f2f-fd319622d79e
sostenible veneer,461c7d63-608c-4b75-aa56-2ffc0c53f5e9
alarm devices for elevators,c1a59dd6-1d73-4182-b2b9-d152be6bf5ba
manual gearbox repairs,b818590f-964d-4889-81f6-d50fef6be091
reception and luggage management,304e1a15-ed8d-4acd-9625-7218f94bcf37
auxiliary services for means of transport,7643c2cb-549b-4f68-b407-bebe40a4eef5
telescopic aerial platforms for goods lifting,ee0ba9e0-3271-47d4-92dd-e4408f4ff1d0
elevator hire,9a499eb5-2461-48ab-ae10-4fe6344a515f
gps networks,ff5d3a65-696d-4f86-b365-5a2d44016cdf
weighing bins for agriculture,62d6d4e0-4592-4c5e-bfb6-77c881247813
compression presses,b79d82fb-90f4-42e6-9685-a5c4ea151fbd
hydraulic compression presses,35c9ef5d-7c4a-4be0-ac75-feead744713e
rubber extruders,df942ca4-b332-470a-8044-56b5dbc53a53
electric traction systems,15d07323-6f16-40bd-bb8d-6f9912ba0a8f
electric vehicle integrator,b7540bad-b10d-4e30-8416-784526c676a0
wind power engineering design office,7e151a83-76fb-45c0-8e4e-d3d6bd90bbe6
original auto spare parts,faf2a8b7-603c-4e0a-b4e4-49109946a1a2
import - export of oem automobile spare parts,e9ef1fe1-b2f9-493d-bcfc-505138dc56ba
worldwide delivery,65eb99da-ac03-438a-a423-113f1895951a
discounts available,8bd18372-18d9-4cdb-a836-4c7587f8ab99
kimonos for martial arts,4dda275c-3f6c-4439-8c4f-4b7b0462d073
cfd simulation software,bb33b018-f40b-46f0-86dc-5454cad53bf0
computer assisted design,3eb7832e-6be8-46fd-a203-66da54e8d0d9
sightseeing tour,f3fcbdcc-47c0-4a24-8fd7-f62909aec9ee
professional driver,dde737d7-7288-4141-a58d-9ce7b086f3b8
bilingual in french english,c7e1004d-7e1e-47a1-8db8-a67fab1f3208
knowledge in provence region,ba0737d7-7728-43bc-9ad5-c52533a3adb5
marine survey,081020e3-bff1-4d00-acd8-92b0230657ac
hotel accommodation,3dc094ac-a67d-4424-805f-741e4aa09390
hotel reservation,ed5fe2d9-04ed-4d1f-bc0a-264e39443b0f
used woodworking machines,016424b1-1728-4a4d-9911-eb381c4d8420
international bulk goods transport,00932cdc-d2b5-4dae-8c55-4c64e2c6f6ac
egypt tours,fff89ef6-6b24-41ad-b195-681573e68d59
oman tours,ff5d0b14-03fc-4dc5-acc7-68340cfae5af
nile cruice,3cb4c3f4-7253-4a73-b881-018850322659
sri lanka tours,b69f1769-7a99-49c8-b81f-c085140e69c5
can,9d15d996-f2e0-4d91-b02d-0d47f3d9dfa2
vehicles diagnosis,db131941-4d42-4536-b945-d21b1b969e81
adaptive predictive control system,62669854-39d1-48b3-966d-709614531d43
spark plugs,c45e0eed-200c-4077-a9be-edb65dcc9c3b
spare parts for motorcycles,f1b7eea8-0797-4e6f-bf0f-3872d1db01e2
packaging for cosmetic products,7aaaaca3-c66e-44d9-b335-c535cdbad7ab
cosmetic packaging,9884e7a3-fbea-42bb-8cf6-c1923c39d003
design of luxury containers,221bf468-7dce-44e6-aa3a-c20baae97f35
design of luxury containers for cosmetics,7894d319-4045-4b5b-a268-535cb6f6b129
bicycle and accessory agents and representatives,b49fdcca-ef25-4f8c-b16c-995655338fc6
semi trailers,10eded17-f7b2-4f0f-a34b-75536c833368
tipping vehicles,e2c57d1e-ef62-4b25-ab13-45c3cd5f614b
moving walkways,4bc2df0a-b5dd-4588-8edd-e9d5f26e937f
sliding elements,ff028d52-bb00-41f7-bf19-84e055961a5f
hard shell cases,3349f6c0-6d14-4d68-8432-623e141066c2
customised cases,5ff050f3-2498-4a20-a0fc-17ebc198d632
oem cases,665e2bfb-3318-4109-b3e3-d4c6a622f588
custom-made cases,f7ed0357-745b-4dbd-9779-8b371c828b9b
small aluminium cases,9e36c48a-d321-44cb-8efc-227d5d593193
fieldwork cases,6ea572a1-c40b-4b41-8d52-d6c97e31b1cd
demonstration cases,93cf3c8b-0fce-45c5-9a69-ef9a9075f1b8
official supplier,aa1a1726-832b-4789-85c2-77955210714b
equipment and component,8217779f-afe4-47b3-a982-bc556e124670
handling chains,c971ada5-ac35-47ce-a08b-5ee57893e52a
material handling pressing chains for wood,2e98e295-3c41-46b3-a99d-430622570ed7
pharmacy containers,48f4b602-6997-4f0d-884e-e1adf4c806ce
"joints, pneumatic",19be88e5-1662-4101-ac3f-de6e5692e976
lift truck gaskets,e1ece250-3b3f-49df-a5ee-b8763e59fffb
slot nut,8b31dcc4-ec48-47fd-a3e6-205ff528b2fb
levelling feet,e5066e82-3ad6-45cf-888e-58d3de665b03
handle,b6cb74f0-c221-4483-a20b-f2b7b0e20545
material flow identification,891cae22-7c23-4347-b543-9b793247f62f
t-slot nut,0a5f8887-b051-4445-bc63-6ac34fbb8265
t-head bolt,18915231-bd3c-41c7-ab2d-5f1161e9521a
cover cap,ba716898-fee4-4e16-9fd1-c6335b8bfa5b
rotors,4e37d343-0df9-42ca-8810-6b9bb02520a5
windscreen wiper shafts,0796ab94-3c4b-48b0-9a66-b42e85c940c7
turned parts for automotive industry,6c67bf82-adf4-4a28-88c7-90a98c86afbf
shafts for historic cars,d1c51429-b55b-4783-a74a-7d5f10714bef
contact probe and spring contact probe,e1b14e89-b20f-4e48-9d42-c28f78d76230
pogo pin,1289bc27-9f12-4b02-ac9f-08d605bc3030
pogo contact,02594fa4-26c4-476a-92a6-0d4d5f6bbb4f
switch probe,952bc84d-7405-4df1-b706-e56883410159
switching contact,825c82f1-21f4-452d-903d-18212ab8b11b
high-frequency probe,acd39a93-c871-4e14-a0cf-832d7c8cddf6
hf contact probe,57a60e63-8c2e-441e-a04a-e484ec4fdcc4
high current probe,011dd62a-0476-4c48-b7cf-563409f4fd11
high current contact,429b499a-9127-4bca-b3ab-730835c8c6c4
industrial magnetism,3fc6cf8d-81a6-4a67-8440-260841f0a195
magnetic lifting,ac2501f5-2cdb-4d90-baa2-c06aa2975739
transfer of complete production lines,817536ae-836b-4407-a2a0-0aa13131b315
brake pipes,88478ea8-04f2-496f-9eab-882e536c71b2
dry destoners,380684fa-707c-4d9e-a783-48499a27faa0
fruits and vegetables preparation lines,016ac8e0-cb77-4943-9190-d95942eae897
vegetables and fruits processing lines,e07cfed3-2406-4ba5-962a-5aaba43f942f
oil - petrol engines,e0c2bc97-7da2-46e2-9b7d-fedd86b0bb7e
horizontal boring machine,e339f3c6-7fad-40ab-b394-bd6fcf1cd4b9
horizontal boring mill,bf8960c6-5c91-4259-a48b-f88daf56f5f0
quick closing mechanisms,caac9ecc-b9b9-40d0-87e7-92e07d641538
boat rental for overnight stay and long stays on board,d7f457b2-104d-4462-941a-511191b1856f
polymer fibre filter,6854509e-ec6b-438a-8f48-01652dadfb61
mesh pool filter,afc13ff4-c812-4369-b0c0-b7aef3fd7eec
energy-saving complete filter systems,1b751b7d-f5c2-4f69-9b9b-b683c287f126
accessories for filter systems,57c45c83-4dec-48c8-9366-9d3b89798937
"filter inserts for spas, jacuzzis and whirlpool baths",199c9ece-4b1c-4014-9336-028529186625
hardtops for four-wheel drive vehicles and pick-ups,b5bae0cb-1ead-4034-861c-2bb78223d32a
accessories for off-road vehicles,48f64bc8-1157-41c6-95cf-8622d15cf24b
topup cover©,610da679-817f-46a2-8ba0-b2d4c0998b11
cargo bed covers,96253e34-6155-4880-9778-7da12b6f9ea8
roll bars,05fa6bd1-aeed-4435-bb65-54e036cfb342
cargo bed liners,145786d5-d3df-4bf5-b142-5d42fb003a5f
mulching mowers,49402f05-8d02-436f-9afe-c9f2cae21352
grit bin for winter road maintenance,dbec92ff-baf5-4cca-a8c1-516c8ed2ba8c
winter service vehicles,728a3fe9-228c-4e9e-8bd3-c0f7dc223123
snow ploughs for motor vehicles,bc24eaaf-cd2e-4fc0-94ed-310ffed6e6f1
gritters,a5c9ae0a-bf50-400c-9843-c8819ef7404b
industrial sweepers,e137ddab-ff12-41bb-be74-d06dbf8aef91
mowing technology,ea885962-085c-4530-9a4b-f62f20ebf59c
watering booms,b3d939c4-27e1-4501-a396-82b48b871e55
creation and production of perfumes for women,ad7c1659-a2f3-425f-908a-25ed6e97a023
perfume boxes,19306e31-acb2-4815-bd98-ac0cd51ebc96
perfume refills,9fb88179-4954-4062-a538-5c51f1008871
filters for use in the petrochemical industry,6f1353f9-8128-473a-92a6-1108d8518559
land rental,428a5d3e-bd1f-4006-8dfb-f8e2490c5fa6
goods insurance,3f5e96fe-4762-42e1-a76b-a6a913687844
customs and transit broker,e92f8f29-ab54-4ce6-be8d-cfb9940d16ea
human resource consulting,1a1603cf-6c98-4098-b6d1-d47f0e0da8fa
dynamic balancing,c9898aa1-fe04-405c-b6e6-110e5f85a1f0
cylinder head grinding,dce86cdf-3073-4a02-b5a9-924d52898867
flywheels,3c79ee7b-150a-4339-990c-21a6ea912ec6
electric drive systems,a77f3f71-0445-4937-a2b2-1b8c5c0a18e9
asynchronous generators,bcf520a3-c649-4137-b08a-34ac639aa488
dc electric generators,82017d2b-6e14-471c-b614-a38ddda691aa
additive production,d0da731f-369c-4fc8-84a0-28dd3b197d2d
3d print,08799509-9688-4d09-a356-12f3bba0f462
3d printing service,c732fc67-b604-4192-b7b6-6c0f4d79a47b
3d printing service provider,0fb13686-dbb8-4b33-9a11-c4471542f5d7
plastic 3d printing,13d18d47-dc27-4536-b88d-ee86b710a457
industrial 3d printing,1f0231dc-a4c2-40eb-96c2-5d0d4d2446a5
non-woven fabrics for liquid filtration,a7c6134b-1eaf-454f-a0d4-d3b2e9f18da8
non-fabric fabric banners,a6aa393b-c545-4e47-92c1-206844009d35
non-fabric fabric napkins,bf765ccf-ec86-4a64-b203-79809a2eb090
tnt bags,0e6df25c-6f0a-46f3-8ca6-1ab8ff5e204e
descaling,dbbb3870-946f-4849-b865-a2a339c6f2bb
engine cleaning,a6bfe5e8-2169-420a-a8ce-292fd3157fff
descaling hydrogen station,6be44b91-f572-4bf2-999f-85f3fda20d5a
carbon cleaning,e87f8825-ef48-4b12-adfd-0e52bdfa67e9
descaling for buses,29a478fa-4ab5-47fc-8388-0b4f5b50a74c
descaling for cars,f785ef09-d0a1-4d4e-9822-7fad023928c2
descaling for heavy-duty engines,32ed30de-9c26-4deb-bb11-a868001961f6
hotel for business travel,d6a99be2-a2ef-47f9-9198-0eb10cd16bc0
e-commerce packaging,e7589ea7-c2fc-456c-8f57-69c21d2f033e
sustainable packaging,4989cf00-eb2e-41a5-a07a-1727269174a0
air cushion,99d7b4e3-ae65-442c-95bb-b70d21a932f6
climate-neutral packaging,376d8354-76fb-47ab-8a8a-864fc992c652
protective packaging made of bubble wrap,0e2e33ad-22fc-4487-80fd-e6471d64c7ea
air cushion systems,33758bc6-23c1-4942-964b-255dbb4c189e
centrifuges for the wine industry,b97ef9e1-6e50-4131-9035-0e4458f453d7
sludge dehydration machines,953cdea5-4ae6-4c97-8b23-7eb0263ba6ec
separators for liquids,513bbeda-7e02-4eaf-b5c0-de3706a6094e
centrifuge service,955f86dd-1183-4bc0-860a-c7f876e30e00
mixing pumps,e73a8d7d-caeb-4b3f-8695-2b0767dc57bf
material handling conveyor systems,9506ddc1-3047-4015-9d58-bb39b93c154e
conveyor system,de661ff5-cb22-4bed-a4c9-f570a1839834
gravity conveyor,6582e559-c4cf-43cf-b235-5c3d6fed436b
conveyor manufacturers,26f06b60-c252-4ce3-ae68-da4e11681cd4
telescopic boom,b341755a-0826-45a4-bcc4-5eae3666dbd1
best flex,791f62db-49ad-47d6-8178-e0dff51e27d7
material handling equipment conveyor,a70ffc59-d5d5-4212-be92-054f1aad2d61
warehouse conveyor,5bbb4ccf-bfef-4f11-8a7b-75ba06fc8a23
industrial conveyor,cd0686ed-0efb-4b88-8999-5f530a0fe07b
seal welding,c84dd545-7ecd-4687-a990-980a28866d79
contract machining with laser beam,c8388a34-3fb4-49d4-9b68-a407d3de3f0e
laser welding under vacuum,c607ae9f-c482-4d1c-a7b4-b3948e1c1775
grúas de rescate,1acb7e40-e937-40ba-b07e-b74b92ceb25e
plataformas portacoches,6ee6fa2c-a99c-420c-bf66-56732f7ac5d8
badge fasteners,1f14e123-342c-4625-a24a-8bcadbbfc99b
id card holders,881ca559-77fc-4bf7-8920-cddfe4bc885d
