,products_id,products_and_services
2574,ae59d9a9-1c22-4a2b-ac37-f04705ba3284,buoys
2575,a609c7db-f879-4e69-a951-84e9d6adcaf8,asiago cheese
2576,637b34a2-c1dc-406e-b916-b326d8fe874d,caciotta cheese
2577,d4df5473-5222-47a4-811b-5342be61976a,fontina cheese
2578,86b93249-7b4c-4922-9af2-570954201307,gruyere
2579,fe64267c-ec00-4e1b-80e0-ab9d149e6173,smoked provola cheese
2580,20b48095-4221-441e-bee0-81d9b270667e,sicilian cheese supplier
2581,b5e32ed3-6427-4f23-b70b-899fd36677f4,italian cheese supplier
2582,8bfecf9f-599e-46f6-b9b2-100c2bbeb689,carpet rugs woven
2583,27f77f44-82a8-4444-941b-7d2898ab3339,raw skins
2584,3460cc12-4af6-40b6-9cf4-83fcad889a56,fur skins hides nappa
2585,52cb09d8-8597-4ae8-9ac9-5fb184146af9,pienza pecorino cheese
2586,7e4d4d64-182f-4762-83b3-eb2fd5db6be7,sardinian pecorino cheese
2587,6fdc5c40-911b-4b19-b8d9-134df06943e7,milk
2588,cc842932-6a23-4aa0-8b8f-1e5dc04d405e,prodotti della pesca congelati a bordo dall'irlanda
2589,1decce94-7ec4-4ff2-80fb-5c180f7c7829,scampi porcupine ed inshore - calamari - pescatrici
2590,990879dd-e7b6-4687-b5a8-a9233badfc3e,textiles - machines & equipment
2591,2ab85c9d-6a13-415b-b3bc-297d9d0a08c9,fleecers
2592,84ac518e-c4e5-436d-abdb-22dd9cf2a8f6,grinding machines
2593,9f55d314-2325-4470-aa4b-0e5c7519842e,textile accessories
2594,5f4d715c-d89e-4aca-b52a-b596962f6a21,plant textile fibre fabrics
2595,ee2563e0-e9d6-4632-9852-3fd6d191c3c5,nonwoven machines
2596,900093b2-a7d3-4d0f-b706-554078d169c4,calender
2597,2358fcfd-ad9e-4999-85db-6edeb84709a7,textile calender
2598,dba529e8-e877-4b4c-b1ff-b0390faa78f8,textile calendering
2599,cb359829-2c47-41c7-85e9-6dcb1412ff17,pumpkins
2600,8626faf9-64e4-4370-8de5-23b2d33e5b03,bulletproof doors
2601,3aa3e68f-0be4-4621-9f13-ba7239338301,blast proof door
2602,d1fde3b0-18bc-4930-921b-025485eed206,shed
2603,cf217276-5c3a-4288-acd5-f425b4104a39,residential prefabricated structures
2604,260fc5be-6bea-475b-a508-1459e013d9c0,moduli prefabbricati
2605,bac58059-5816-4eeb-ba9a-4d76ad7a1026,biogas and biofuel - energy use
2606,24b677d0-c76d-4b04-b986-5c4300b07818,fuel oil
2607,1ebe2fbd-fc6b-4f61-ab35-346882e5e507,resilient floors
2608,042fd144-3479-486b-824b-ba16c0e0debf,lamps
2609,07024745-554d-4a9e-900b-6d0868d719e0,concrete mixers
2610,7e7b1546-c165-469b-b8d8-d2f6a41b5316,concrete skip
2611,41afc374-e771-48ba-bec6-c19f3fb41852,dehumidifying system
2612,65928f98-a5fd-4b95-bde6-56ce63309b12,manteinance
2613,0fa6fe1c-f30a-4362-a2cc-cda4221bddb0,chiller
2614,5c09f8aa-998c-4c18-9073-696b9210b34d,steam condensers
2615,565c8961-b3f3-4924-ab90-4c833147a132,lightning rod
2616,714e605e-7a44-4fcc-97fd-c271180b9f06,pulleys
2617,9c91d502-7b0b-4e4a-a75e-c04869aa92da,precision casting
2618,0ca9732a-ddef-4a7d-bed1-08b89e800246,cone pulleys
2619,f55c719f-c031-4b39-9dd0-0feb909bc15b,aluminium injection
2620,875d0dcc-8045-40e5-9fed-b6eac449b5d6,poly-v pulleys
2621,aeb06e8f-484d-4abd-9ba1-dd8fdc7dc116,spiral tubes
2622,67d7a487-6d17-4649-a240-baa5325fb192,diesel tanks
2623,d0339c33-67a7-4b65-82ff-7340f7315efd,made-to-measure garments
2624,e88d90eb-4360-4b03-adde-869fb49dc8a4,womenswear
2625,b84aae88-e65f-4010-85f2-e2f13e310ca0,granite surface plates
2626,4f255906-2a43-41f2-bd56-f6d4dbed904a,hotel equipment
2627,cebc910f-d753-41e7-b8d3-6181dda6228b,industrial and civil electric circuits
2628,c2258fa0-7e71-481a-944a-a50730141f90,miniexcavator hire
2629,946f4db6-7e03-4ba8-8aad-ad2d2cfd0bc7,ingegnere
2630,a674f429-58d1-4cd3-97ea-74d05b9f5dd3,ingegneria
2631,8674b4ce-8ace-44dc-8754-714c434bb49e,ingegnere olbia
2632,43ecc8e5-e89a-4f89-b98c-9f27c0e4e0bc,studio ingegneria olbia
2633,c772e00d-c4dc-42e1-86e2-988a00ae2484,rock barriers
2634,787550f1-27c4-4af6-872d-d44eae502cdc,marble sculptures
2635,c17220d6-c4e7-4112-b78f-8e947e3c8907,solar power
2636,9c777a2b-9d5a-4206-b88e-a307de85d8cc,water refrigerants
2637,3b015bba-fa16-46f2-908f-007cb6da8620,dehumidifiers for residential use
2638,850cc7bd-535a-44ab-ab27-2ad5af360c60,heating systems for storage bins
2639,641801d5-bc16-446c-98e3-b26a84337bb2,household freezers
2640,582e91cf-1359-43bb-82a8-db835dbfffce,cigarette tobacco
2641,d20b0762-f8a1-45bc-b1f3-1fff0db8eecc,gas tanks
2642,d382cd58-ce48-4c26-88a3-e8f35603f5a9,electrical plugs
2643,4ebde1ab-59d0-4506-bcc4-bc7875ffcdc6,mains sockets
2644,1696e071-f9e3-46b8-8a3c-107c4d57d86f,videosurveillance
2645,680b9bb7-250a-4fc5-9089-4f58c566dc46,electrical
2646,5bf43199-1adb-4d96-b827-f43542fe69df,antenna installation
2647,da3a4c3b-5a2d-4f99-801b-a7092a16a5c3,doorkeeper services
2648,4ec556db-327b-4874-b4d2-b94c4eaa7115,private surveillance
2649,8b7c0301-3a44-4c91-a211-e808c8a4cc63,satellite locating
2650,3316d936-ecf6-4d81-a1a9-abea6ad00390,gas detector-controllers
2651,a1a4653e-2407-4a64-b4a5-7db6c9d75d4e,electronic locks
2652,ff48a3cc-f349-4916-b812-924cc199ff43,computer repair
2653,1a6e3ae0-0d75-4fa9-a819-db1c211f0a06,traffic control
2654,608536f7-ece5-4b26-b3c5-98ac432ee7b9,video surveillance cameras
2655,85b8506f-9b31-4f50-83c9-197b318117f6,control units
2656,d32bec04-5b6a-4013-86f2-ac87bb83424b,radiator panel
2657,98969756-cc0f-4eeb-94af-95444a3aa662,ultra-flat adhesive resistors
2658,3d6569e0-91c9-474b-9767-f4f214ec59d8,voltage transformers up to 52 kv
2659,e9bad991-3977-4e9f-aa50-358228894f0b,wood chisels
2660,34161dfa-4afe-44b4-b7b8-f870c9ce435e,hand drill
2661,a9eb618d-9e61-4103-b799-0ba63bb8b69d,wood driers
2662,b339822c-a74b-4b06-8a19-44b46191c528,"elements, electric"
2663,d8974f42-63f4-48ac-bd88-9550c0a17dd3,organ tuning
2664,9a28d14e-78cd-4c57-961a-2d0e829a3672,pipe organ service
2665,57100311-a5d5-44ee-bf43-687111cc17bf,industrial decommissioning
2666,b0504115-09c4-4ef4-9fab-cc786fdb38f3,goods storage warehouse
2667,7d8a56ab-882f-479b-8dcb-0739a1a5e7fc,ovens
2668,dc9e5e3b-30a0-4955-8f20-1fef57e6cfef,pizza
2669,9420c2e1-c43a-4233-b856-40ebc66c6231,radiocommunications - equipment and systems
2670,ac62f792-8284-4adb-9917-3b67fd79ceb9,fsk transmitter and receiver module
2671,d01fa11c-c5c1-441c-b079-bcf84b8e38dd,multichannel transceiver modules
2672,49a35e40-fdde-435f-b6ea-5604fdfbff8f,seat runners slides
2673,6faa2cc1-ee04-421e-9c49-2d4874c749f3,solar panel
2674,c335ce41-d3f8-436f-ba10-1ad35efcda6c,burglar alarm devices
2675,da4a2f75-658c-4da2-a206-8d61368a513e,chemical metal treatment
2676,bc9632cd-c02d-4c6b-9613-ff4d4404a4dc,metal casting
2677,b1f1cc3a-95b6-4c13-b0f8-8c45e77db628,ingots
2678,258b474f-e5a3-4676-bc54-44667266f8b5,impianti e macchinar
2679,13ed78b8-2bea-4302-b16b-31012951c441,aqueducts
2680,400e5f89-5a25-41ab-b86f-7e39c376cd0f,brush manufacturer
2681,84d4a399-3726-4a3e-a5b3-78f453454a2f,cylinder brushes
2682,920c6902-adaf-479d-957c-8840fad0fa52,shaving brush
2683,a8dd603e-bbc4-4099-9294-53f4331ee8f9,tinned sheet metal
2684,a490dd0c-7205-49e0-bcd0-9ea1bcbf9905,radiators - bladed
2685,48395aa2-c68d-4e25-a718-cfad08e97156,single-lever mixer taps
2686,93f59d47-83e2-4c9d-9f7b-c3020307fa5d,pedal mixer tap
2687,b35a18f3-3e0b-468e-99d4-b61b2b26c5b2,brass nuts
2688,e1caa13c-3efb-4b21-a1a2-b1ffa137fc5e,hydromassage equipment
2689,5f9d72ff-134f-4038-bf66-b6ce04788761,"dustbins, waste bins"
2690,5ce36b5c-50ea-4e86-ab81-6bc91186cb8f,asbestos
2691,a24c3851-b1bc-46a0-982c-26a07d3aa3c9,cement pump spare parts
2692,a51564bb-e5e9-4af9-a20a-7a56e2dfa855,sludge pumps
2693,7d9b36c7-d5cf-4871-88f1-05984dbd4fb4,metal bolts
2694,1d0953b7-8e25-4976-a2a8-a54e9c480cda,sliding covering tunnels for stores
2695,e1c8cbe8-5bef-49ca-9e6c-ad5153bd4e18,car spare parts
2696,e9b52730-8235-4ec6-9973-00b91e90ec79,used auto spares
2697,a7fef7e4-99b8-4d6e-9aff-b6b9a4b6aa48,vintage car spares
2698,8543a1cb-14c6-442e-83d4-80cc00e655e1,groupage services
2699,b7b0ae2d-2607-47bc-95da-c25094cfd74e,breakers
2700,d2a36d13-1a51-4a63-b9f2-9661dff353bb,gaskets
2701,1268e282-5bee-4f50-86bd-b62a5c61a807,steel structures
2702,f66f9a15-9d5a-4c9e-9ac3-e0ac6fc0cec0,consolidation intervention
2703,ddfb1794-9e4b-4820-b2f5-6c239b5feaa7,masks
2704,13c8c3bf-2e4d-4a97-b131-99b1c23b29c2,decaffeinated
2705,cf2a7536-c9a5-4951-a990-9e9406f58496,gran crema
2706,f3187944-abd3-4981-a889-d3ba60e2c73b,arabica coffee
2707,6c119d89-318b-444c-9db1-b10676f17de3,espresso coffee
2708,05f9dd9b-82e2-4a2e-84d2-ba8d5bd63b35,classic
2709,6bfe6f17-08b2-4c2b-aeff-31e15d7d74bc,metal attachment rods
2710,9f6a2a01-41ff-48d2-b9df-79f501d07fec,forum
2711,85a85122-5cee-42f7-acc8-c457b1024dbc,travi
2712,986e5a82-c362-4d7c-a80f-5c624223b1e0,rivestimento di facciate ventilate in pvc
2713,934d0f17-7808-4800-9a9c-56e11db2b1f1,facciate ventilate in pvc
2714,ec4bced3-53db-4960-b4be-15cadeea5d76,facciate ventilate in pvc ultra leggere
2715,7860198d-1be8-4e8d-9ea3-9ca722369da7,facciate ventilate in gress porcellanato
2716,27c4a9fc-3ba4-4a29-9f3e-2ab6dad06cc6,aluminium gazebo rental
2717,ba70627c-80bd-4152-8434-1863216c9762,aluminium carport
2718,7f968f62-0e8f-443c-8b7e-bb2f6e09b438,extendable tunnels
2719,ae469c7a-ec02-4002-b816-8ad358b3d3d7,metal coverings
2720,3ae2f75c-79f6-4835-a187-c3632ccc4fff,mobile hangars
2721,2fe287fc-a5db-48c9-afd7-4ead3c1ca516,mobile tunnels
2722,7773ab5b-fd05-46d1-925f-9703c508d40e,modular structures
2723,6b980022-9ca9-448b-8534-b9e84211a4c3,copper ducts
2724,73178e28-e4e6-4501-b610-fd8d78e3c454,metal plates
2725,c95ae2d1-7591-4315-89dd-298fe1d56231,aeronautics - equipment
2726,0169656c-41a5-4dc8-b197-0e6eb4a3500c,cesspool drainage
2727,23763403-0baa-4cc7-8c93-926bca89863c,burners
2728,d1add081-9fef-44ab-b1cf-ec42b9a27ab7,modems
2729,ca40a3c9-f9ef-4901-b6c4-6c0e7aa0f009,varnishing
2730,443f33ca-8c32-4443-a609-401723d6b2b7,executive design project
2731,aea01a24-ed91-4afa-b194-9142a4afb209,most luxurious designs for low cost
2732,9aea3284-8658-42a2-ac80-53b3e245723a,packaging cases
2733,dcc5628c-31b6-48a6-94be-68a8d14f9c4a,urban redevelopment plans
2734,ff714e08-145a-45ac-83d5-3cca85806604,industrial architecture
2735,ecb3c30d-0687-4fd9-8890-9f88c44e6461,store design
2736,572d8ad3-1e61-43f9-a671-f51bf7fb1a62,planning
2737,345a0c32-d8f2-48f0-b000-18cf73352ab5,engineering services
2738,740e5d5c-70ad-43b1-b124-fec87b85141b,estimated metric calculations
2739,eb10ab5b-acb4-451e-84eb-9036c0684e45,international accompaniment services
2740,92ec76e9-a2fe-45f4-a9f7-ca1a4a79153f,virtual reality
2741,11b89d34-7d72-4628-a0fb-a90811eafcac,virtual tours
2742,96568f96-4f05-4ff2-8578-a6af8d24b49f,progettazione residenziale
2743,f92e611f-154b-4216-b775-ba7bc39ca58c,gps surveys
2744,7bc58ea0-df8a-4967-9364-02ec1f0565d8,tourist resort design
2745,f4281132-f15e-4a18-92b3-c0ac9d6c7684,prestigious properties
2746,0eed3a0c-f8b4-4de2-b0dd-a689bfe04b76,dwelling module rental
2747,419b420d-7325-4ed7-b014-58acd28aa077,light-emitting diode led
2748,95644eb3-4992-43c1-83d3-10c1b6b993dd,chalets
2749,a6cb159c-d03f-4f3c-ba9a-32263364db09,taxis
2750,b2116fd4-9cf1-466b-bdf1-3999a2edbc7d,taxi formia
2751,842bcd3b-0d60-4eba-bfae-e04fe68aa295,private taxi
2752,1a520cc9-fba6-48cd-bdef-5ba2cd284c11,taxi gaeta
2753,efad51e9-f854-4ba9-8225-f0cecff8f9ad,marine engine assistance
2754,9e04c03a-57ff-4d24-9b28-0b48a8d16ee6,boat slip rentals
2755,184cf9e3-aec3-45ea-9a05-7a2acdecf561,taxi service
2756,a8c3f403-a688-4b19-984b-15685c3cf361,excursion
2757,4e3d252f-78a6-4022-91f8-8d410c63a89f,chauffeured limousine hire
2758,8aa58431-8d6b-49cb-a9af-7b4cacea9654,venice car hire
2759,eeba8ab6-5602-492c-bb1c-ec8b699050a0,wooden cottages
2760,142c8c03-d7c7-42ca-a959-08925b03b718,presses
2761,28ef3f6c-de96-4fee-aab5-37a6116251aa,conveyor belts for mines and quarries
2762,132940ab-a737-43e1-b079-454a4387ff64,hoppers
2763,287dec9f-b83c-40be-9fba-68c474a78bbc,consulting
2764,512e3b41-be84-4354-933c-9117b1f87caa,cad
2765,cbb191d3-83dc-413d-9038-9b9daec0eab1,abs
2766,a8de9ffb-030b-4b49-9753-741955fde50d,silos orizzontali impianti calcestruzzo
2767,c3ce7555-afc6-44d0-95ca-f916e3fcdc3d,pneumatic transport
2768,f474f381-da93-4c18-b86c-a91fcd33389b,industrial design studio
2769,881d407f-614c-4ae8-b32d-0a57ddf533b3,"cisterns, metal"
2770,c0345c7d-6b9c-4401-ade8-13959a3af93d,lifting jacks
2771,5d27c2d0-d44e-44ad-86ff-2609c84a9dff,cargo trailers
2772,db7432b0-842b-4600-a752-255a9adddca5,steering axles
2773,50cbb1de-bf90-4bbe-9150-6803093d8b64,guiding axles for fork-lift trucks
2774,9abe2fec-e717-48fd-ab45-4a4448ffaad3,metal structures for cranes
2775,f5599a45-ea3e-4e63-a6db-e8070cf1df3e,steel strip and roll blanking
2776,1006819e-85e7-4870-bbf0-76e2211fac68,stainless steel sheets
2777,cc93fc86-3986-4146-895a-4e99e7b35908,steel and metal bending
2778,21900865-978a-4157-a4c6-a472811255c5,stainless steel alloys
2779,ea6bdfdf-44fd-41cc-be37-c015185ab596,bucket elevators
2780,3845e159-d78f-42ff-9f88-e1f7ea11013c,metal boring
2781,ac2bac80-37c5-49ec-8515-3ca09ddd6382,horizontal presses
2782,11482ccb-9318-45bd-a93d-fa729487845a,hydraulic drawing presses
2783,35e5d6ab-27e5-4263-a46d-c4917fbf57a2,sheet metal - trade
2784,eaaf90c5-553d-45f3-a815-e556e629319a,vertical filing
2785,f21ee436-2fa4-4293-814b-88a53b0b8fa9,filleting
2786,53da6928-522c-4fae-aa27-b164fb52e79c,metal fabrics
2787,12ea5888-b5a5-4b7d-8d63-6a15442a070a,control boxes - electric
2788,888ca477-d243-4244-874c-4768f774f651,control consoles
2789,2bb12ce4-7172-433f-869d-3e10d1e8ecd3,travelling cranes
2790,4130b46c-21e2-41ee-966b-14377d3534d4,metal punching
2791,520895d8-ad01-47cd-a9a4-c7b740b19a98,mig welding
2792,31b8f224-cfcd-4414-8bd4-71ebb0b5d372,lavorazione lamiera
2793,c00be25c-ce88-40b2-b717-33187e4e4407,machining to drawing
2794,d03fa290-fac5-42df-8336-981a22717da2,metal sheds
2795,52a69ff1-946f-40d4-866a-8dd9a578e525,iso 9001 certification
2796,c2d49324-c3be-41cf-ad2b-fa7c7d121ebf,silo assembly
2797,6e7ba064-e968-458d-8cb0-f6325273677d,macchine speciali
2798,b15a65e4-4e5e-4ef9-81ff-4befd0116617,cad development design work
2799,998fd7d8-b2e4-41f5-b2c9-73156b40c3be,steel girders
2800,a8dae59f-34d4-4e11-849c-a3048e45eebd,metal sheets
2801,e8bdb810-462e-4f8f-9c69-3d6ecb5420e8,"halls, metal"
2802,0bd993c5-d639-4414-96f0-f9f28f62460b,stainless steel welding
2803,32eaf8a9-2612-4f0e-ae29-b90ed29c95d5,stainless-steel pipes
2804,dc394886-d6de-4f7a-ac79-b8bfe92dd866,metal carpentry design
2805,d1c4ed21-5fc5-40f7-9f76-178347529171,aluminium sheet bending
2806,29303a02-a307-4afb-a9ef-ed14c657d357,pasteurisers
2807,02e6a10e-878d-4ecd-b278-79f9266388de,metals - machining
2808,0ebe1e20-d82a-441f-8012-549522a15857,metal constructions
2809,0faa94ab-41d2-414a-b303-a0778bbc88cd,boring - steels and metals
2810,43984379-d47d-4900-b33f-ea264e05a3f3,metal drilling
2811,abbc6977-d99c-4609-9e88-259bbb805d32,metal degreasing
2812,84ae56f2-4741-447d-aace-1a4047e65b18,forging metals
2813,a29ecf29-65f8-4584-8563-eb0cdd5284ca,cisterns
2814,ae863431-e63f-4475-b8c0-7a350f985f2e,5-axis milling
2815,eecfc98a-99fc-4200-b8d6-241a38b69d41,tubes welded into sheet metal
2816,e377ddcc-bc7d-45ab-8115-3bd1677c840a,trading in steel
2817,e9482194-bc0c-41c4-b936-bd273779c218,zinc plated
2818,f93df11f-d5f0-470e-8b2e-486767fcd918,automatic strip cutters
2819,f83831dc-414d-4311-aca9-261035cc0d42,sheet metal bending machines
2820,73b1f350-c751-43ff-83b9-4c08744e29e3,iron metallization
2821,57c68e11-da76-4592-bf2c-d9d7b52e1f9f,metal alloys
2822,3445939b-2d56-4f9b-873a-eeef6fcf3e51,aluminium metallization
2823,4fc0c4c0-6a2a-4730-9079-e29415cadaae,models of landscapes
2824,6cd24fb6-4c4c-412f-a318-0d0f2c3afcdd,3d printers
2825,bac10316-bfd4-4ceb-9112-bf0bf3251f5d,model cars
2826,88247f72-b551-4489-b508-e9b8c7ded103,metering skids
2827,29e0bf8d-64a1-44ab-881d-ff90d3d284e1,multi-level car park construction
2828,8532eb41-1c96-427f-86a6-963e23f307c0,wooden chalets
2829,cb8c6e4c-4385-4b38-af12-6a8a92ff925c,buying and selling land
2830,78b4f234-be98-4b68-8657-327a7f05d099,wood roof building
2831,24a0f098-a81d-48f3-ab44-ae697e09b4de,plywood boxes
2832,bd1ad01f-4952-456a-8c02-8f9e6e0343bc,renewable energies
2833,3865b55b-66dc-4886-8d36-79f4c876c5fc,facilities management services
2834,e7ab1083-6821-4bc8-b58f-e30cd3364fdc,project management assistance
2835,47870980-4523-4354-8d96-80fee9c2fde0,overhead equipment
2836,5b4ede32-a88d-42f1-8809-cf5531f5eaba,noise analysis
2837,aff3f07a-fa36-46cb-9936-f4da8bb26779,magnets
2838,fc2bb1ff-1b98-49ef-a9a8-5333075ce9fc,lorries
2839,0725b3bb-de28-4c2e-b606-d4cbb24f2069,interpreting
2840,80b5c893-93f1-4b54-be73-6dd069a6884c,gloves
2841,812b6a8f-8b4d-4258-969d-06847ced8994,aluminium components
2842,75ab4b6a-f7ef-4671-bdd8-b79f1dadca39,vertical roll up doors
2843,2d5a74e5-6940-479f-a79d-94def53de4d6,preformed strips
2844,35f7c520-6d66-49ee-a670-2e4867f0d139,insulating tape
2845,a7f9c7fa-119b-4106-a1ae-89e1430d84e2,micanite insulators
2846,d46bb903-e809-4716-808d-985b2979ec44,micanite plates
2847,b7c49cf7-fc91-4927-b67e-cb63bc172718,micanite
2848,9e2a96b0-117f-4b09-bd65-e69b539740a7,electrical supplies
2849,10b0ed34-e035-4d84-93fa-8b9a72232fee,micanite piping
2850,8aed0f4f-467d-454c-805d-323f43e3a15d,electric insulators
2851,c50c6275-ce9d-40fd-9839-8e394af32d1f,chemical paper
2852,e00fc386-8af1-437d-bff9-851f2e3338e1,wood oils
2853,8c20f68b-3638-46b3-8e60-58b3bbb4f078,parquet flooring adhesive
2854,757228a8-82d9-453f-9304-718edaf06fd6,vibration dampers
2855,dda44986-5485-4de9-b8cf-7b659e198868,electronic medical device rental
2856,e5494454-1355-4738-ab2c-7eee476f7662,domestic plumbing
2857,f66a0cfd-e82d-4546-ad03-9956795d5e1f,mineral paints
2858,40df5b4e-438c-4e62-8527-76083a443b87,galvanized metal rods
2859,bb2fdb5c-e6c6-4fa8-817d-70abd7d908c8,giunto bentonitico
2860,b19e8561-dc48-45e4-a916-c95bcc911e86,waterstop
2861,1042b59e-57e6-4283-8c0e-1e0e0c54e11c,trafilati in gomma
2862,9293a529-3769-4e80-b012-cbab9fe1aebc,appoggi in neoprene
2863,a410e094-1580-4dde-b6a4-731be9097806,depot
2864,06f0277e-4193-4026-ab28-816e91c90e17,isolamento termico aerogel
2865,80122c7e-54eb-4f0b-ad0e-13e4eade88b4,antifall devices
2866,5430215b-a4ea-4de3-9d7d-b9ea26afa6a0,mortar mixers
2867,d17037cc-c032-4991-ba6b-aa23e539dbb2,cement repairs
2868,9b3e7601-a2ef-4825-bad8-d1d7c28ba84e,forged iron
2869,5ecd033c-f6b0-4d6c-837d-a0c53beba517,forged steels
2870,0f49fdcb-0bc6-40f6-b67c-137ab7207f44,forged flat steel
2871,70f44ac1-6145-405b-a082-ff17b64ff666,forged bars
2872,02f779b0-d1f0-428c-9805-d7a305195e0f,iso 9000 certifications
2873,97e8cf9f-cc4e-4c4b-8952-ce67e994d8a9,certificates
2874,4f2e32b4-0cef-4e03-baf1-88715a8a94a6,profili
2875,adb0075e-356d-46c6-97f1-9bae3dc4a612,santafiora - peperino - lavagrigia - lavarosa
2876,5dc30dab-99da-4dc8-93b6-bd761ce163a1,costruzione stampanti 3d
2877,07361922-03dc-4487-9fde-b3da20e743a7,costruzione e progettazione stampi
2878,a0d57380-3e7c-45c1-8a88-1e59bcb9596f,costruzione sfaccettartici pietre preziose e diamanti
2879,0a64e070-75ab-482c-b859-0fbf205f27d1,carbon fibre components
2880,183d9bbd-788e-489a-b7dd-231655e8685f,binders for building materials
2881,a224af39-c6ba-4e69-9018-4423d6a6caba,polycarbonate cabinets
2882,706e4db6-3db5-4072-87de-5610576051b4,extruded polystyrene
2883,8b12fc2e-5820-41be-a7c2-33e132596822,grinding wheel
2884,2bff7dda-285d-42ed-b13b-c5e5bb3657fb,domotic
2885,7348f8a8-2d8f-42d7-96d7-9a144a7f22ae,intelligent switch
2886,ee192958-e2f4-453f-a648-1fcd14bee7b3,bending rolls
2887,dc18728b-9764-4702-b32e-43fb708893e3,profile bending rolls
2888,1bed3694-e639-4ec5-bcbf-4e1bb2d696d9,sections - ferrous metal
2889,b5d661d9-c70a-47dd-af22-653387a74fd3,metal forming
2890,65130ab0-de6c-4bd2-834e-6459ff49aee7,laser welding
2891,54b61b15-c914-4529-8f47-1688b2357581,aluminium netting
2892,74f7a95d-a64e-42a8-a55f-7be0dcbf54ec,galvanised barbed wire
2893,876894e5-086a-4490-916f-dfc74c8cd23e,rivets
2894,1eb1043c-96ae-4bf8-9e06-d53e87f89571,abrasives
2895,fe2ac31e-5182-496f-8763-acf76b3079f5,glass darkening
2896,9eae6ff3-c031-4699-bbc0-a302637a126c,chairs
2897,1d6782a9-626b-44f9-a8ef-2191541de2c1,pilot flames
2898,ce0bf0ea-bf1a-44b5-a05e-9e3496f006db,lava stone walls
2899,c5b54372-0031-4380-861b-b997b83b1ad1,lava stone fireplaces
2900,82cb6cef-06c4-4c18-810c-9d78235ffc34,magma fireplaces
2901,11406419-eef7-4ada-bdeb-db2b42e40dd7,lava stone tables
2902,1a00afd3-eab7-4a07-b28e-4ca60918f10c,environment-friendly stoves
2903,1103982f-4590-4955-801c-9d315d39414b,fireplace frames
2904,6ac5d21c-b2c6-4723-ae79-401a094a831c,emissions control
2905,5c14a475-a936-440d-9b06-8562fc1f2000,kayaks and canoes
2906,1bcb03f1-a6a4-45c0-abeb-befbb9e6cbda,wood floors laid
2907,9ef9df01-497e-4083-9909-18f572db0606,super absorbent antislip floor mats
2908,3175b9b2-e00e-4bea-b756-e226da085a25,cabin filters
2909,25c08baa-4503-4f7b-bf2f-988bf21e9c73,anti flooding systems
2910,c7cb0a36-6ebc-4268-ae05-c4bbfdcbb24b,wood laminate veranda
2911,02bd45e2-0c3e-4fac-aaaf-26d7ef7c66a4,casing paint stripping
2912,37c94f09-fd43-4e90-9b84-d5900ae68263,frame painting
2913,94c98550-4aae-4dce-9b55-41f6a2edd015,sun baffle
2914,8544a018-89ba-4d5c-a2f1-566bbd484069,automatic glass doors
2915,b21d6cd0-8177-4720-837d-86ae493615c0,door closers
2916,e8173c4f-4862-4674-92d1-80d49277e35d,door handles
2917,a4118b53-ab8c-4a44-a053-ba74aff10b6b,safes
2918,e79c613f-11ad-490d-a608-81e429110c03,external doors
2919,d32870d8-541e-4724-ac31-19843300490d,boat prop
2920,6f862785-d207-47bd-a88c-d69a522ee2f9,doors and gates
2921,4cfde3b4-74a5-4ab6-8093-279d375cb452,automations gates
2922,6d58efad-b3b5-4cd0-9091-5f206a4602a8,gate operators
2923,126477f6-f289-44a5-9fe2-fcf64bfdacf7,automatic systems
2924,03bae332-b78e-4eb3-922b-cef4deb69a0f,automatic gate operators
2925,bc0a45ea-4e6b-4341-aede-1106ba31f51c,video-intercom system
2926,2b9292fc-49fe-488b-9f13-53f0cc577f08,gate
2927,0d471857-d92a-4953-abe2-31499517ae5b,sleeve valves
2928,e4120599-c522-4a0e-93e2-a4552f0e6b30,composition discs
2929,1a51c60b-29d4-430f-b1ba-aabc6c085ec9,mixing valves
2930,309673f9-2375-41a4-952a-6acc752ef7e8,freight elevator buckets
2931,1e112cea-f702-46da-a1b0-d930921ab3a4,anti-explosion panels
2932,e1380d22-5782-424e-ab38-854f6f4a42e0,clapper valve
2933,50edc0bf-1d9e-4321-9258-43e2d82b92df,access control
2934,a728dc97-ba08-4798-9fdc-5efcf4a4e2e4,transmitters
2935,07542c7e-3829-4f62-92e6-2f0e79990b94,check valves
2936,5c6662e1-24cf-4861-bdc3-c7f2445b2c36,robot manipulators
2937,c4bf20f3-e461-4b42-b68a-944be5f1d55a,valves for gas
2938,91268cc3-6aea-4d60-be9c-1248a2333bc1,remote controls
2939,7c1367a8-bbeb-4d62-b0ae-3c9e35bb0717,antiparasite treatment
2940,58f7c278-3e7d-416f-ab87-6aaaccc20d02,iron hanging cabinets
2941,5e2bc7bc-60e5-4f95-a343-ed893a31b47a,electronics - import-export
2942,3bbf62eb-bd00-4092-9e0d-4b3689e5456b,remote meter reading
2943,cf4500db-d42e-4696-9c3f-cf433edc47c3,metal packaging machine
2944,6955d881-98dd-4fde-b431-b2e9dc9f5ee5,automatic door installation
2945,cf3c15d0-b522-4eb1-b8ad-26f043877e0a,wordpress
2946,41a742c0-744a-49c9-83e4-ff24fef0ce26,cellular concrete
2947,4edcbb29-f4ae-4c93-a48a-50c0a014529f,bunkering
