,products_id,products_and_services
17016,30fdebbc-344b-459a-9c49-2c7a801794af,pépites
17017,b0d6c4a5-3ce8-4782-9ce2-67fb7ea8c688,baking fats
17018,3efc1c19-ed9a-4791-b958-83328ff62a4a,anhydrous milk fat
17019,0822efa7-0348-4558-9d0f-9ce961902612,skimmed milk powder
17020,1cf640ad-95ca-4f38-9fbe-1ffb754a66c0,milk products
17021,3de0992f-ed1a-4b74-86b7-5fc52c20546a,led projector
17022,51563ea1-20a0-43f0-84e6-f187d8fceb01,led bell
17023,ec902f17-550c-4889-bfdd-b9ce2f774d30,cbd weed
17024,11ef2331-00b6-4142-b279-27d5a80bbc9f,drying systems
17025,ef522326-9ca4-4b8e-a229-26fa082aad7d,tubular bundle dryers
17026,7085bf72-f69c-4179-af49-ca4bc6d865d2,ring dryers
17027,7507f5d7-a268-4087-b33f-540647a88255,flash dryers
17028,847a4769-0e95-406d-86c5-a45b1c479082,draining works
17029,327b96c1-ffdb-45dc-b0ee-01366c13d4e5,arbequina olive oil
17030,a1988a06-48ed-405e-beaa-8375ba5c37d3,animal nutrition
17031,55925b17-5a10-428a-862a-b12d133648b9,powdered milk for calves
17032,dc34d55b-088b-4945-92b7-3572f3184276,bungalow
17033,71fcf9be-0e3e-4b7e-8790-ab873d7d385a,solar panels manufacturer
17034,2c472a94-6cc0-417b-9049-18472a16a835,direct current converters (ac/dc converters)
17035,d8d82839-ed54-43cd-9621-1fd8a2e6f55d,small transformers
17036,4e41e797-07db-4e87-84b1-1efead540840,ferrite transformers
17037,043b7b62-5849-44bf-80a7-5af2f6dd9b2d,energy saving light fittings
17038,dd1152de-6211-49bf-8294-a3fed65e684e,tannins
17039,ec7f2097-7d4b-4c69-afc9-75d45021b320,lactic acid
17040,8538db5d-8650-47e9-ae72-1553754d15bb,surplus furniture stock
17041,6a9cf93e-5986-4e8f-b9bc-57e1c0746588,damaged goods
17042,91a2dbb3-39b1-426f-94e1-23e452d160c3,industrial desalination plants
17043,922408da-f3fc-4538-ba87-eba9bf25893b,uv treatment
17044,81f9fe21-e6f0-4ddf-a67b-a3066572c4d0,pneumatic vibrators
17045,660aaf2f-1ee4-4047-9636-2e143f4ab5f9,electrical vibrators
17046,f44d3ed3-3c10-4e88-8144-771b3edc7385,vibration channels
17047,4ef0fcaa-2031-4f6f-9ede-203141afea60,hydraulic vibrators
17048,a0c7c223-82cd-4f27-a831-93b05cb5b08f,weltec biopower®
17049,d49957db-5f86-4c63-89d6-bc7acb99073d,agent
17050,296ff967-07fc-40de-a341-972e74747c1d,mandate
17051,25111858-d021-4282-b490-42d94e55dda4,filters for fluids
17052,38f2649c-ea15-4017-8a4c-5652c1bc183e,mudguards
17053,e0ad87db-d38b-48fa-8643-b4cc4d6936b1,double filters
17054,74f1ff6b-2e9d-45de-9600-3f5282866204,sample cases
17055,66abc3a2-fa4c-4bfe-a51a-f6d7988d4430,design offices for flue gas desulphurisation
17056,2708c5cc-da30-4ba1-8cb0-6be9bc9b033f,flue gas desulphurisation systems
17057,38582fa5-c70a-4e4b-bc14-df80e0b68eab,steelwork plants and equipment
17058,a558711d-7926-4da8-96d4-4b96c317d5dd,jam doughnuts
17059,b58fbfbe-34ae-4b27-b5a6-963e120e8680,cbd biscuits
17060,54809e48-b8e5-4aa9-a7b7-f0f9fd4d619c,food-grade cbd
17061,fd092b89-0364-4d37-913e-9d5de05afbf3,ferrous scraps collection
17062,86efded8-122f-4118-b4d3-9581b2ba52be,distribution label
17063,f838fa3f-98e9-488d-9cf9-5ecf86c56103,sportsbags
17064,9a5eada2-33e5-4594-8de6-747eb5d87601,waste disposal plants
17065,689b675f-6a31-4961-a39d-022a505a6475,slush drink machines
17066,26d81348-704e-4115-b2e4-b91a894b8a26,flake ice makers
17067,161731db-7c64-4d64-a8cf-ae4dd8dd479e,liquid ice production systems
17068,685216f4-44b5-486b-9557-83ea65c10e95,aluminium foil rolls
17069,f08b4643-bc60-4650-81f5-977131ba3b36,steel mills
17070,f075f973-931d-482c-991d-951414ac628a,silver in bars
17071,c4d7a4ab-a572-42c7-9a4a-9a1b81feef35,silver for jewellery
17072,e2d79b43-37e0-4610-a693-c7741dfbc847,natural resins
17073,6a093585-56ba-4ad1-bb0d-79173349ee73,operating elements (standard parts)
17074,10eaac21-bda8-4d44-a67d-7848674b48a9,gas ball valves
17075,52cfe612-5412-4be9-a1c8-1a4cca673312,compact ball valves
17076,b5c9af72-d45d-4d05-95a1-f1b3ecb6b934,flexible pressure tubing
17077,eb8a8b62-747d-45b1-8c3d-02cbfcb7482b,irrigation nozzles
17078,d08afcc7-f454-4d5a-84b1-96ebce965f00,adhesive paper
17079,2f26ba34-cdb4-4a5c-862a-46927d59c106,hot-rolled steel strips
17080,e6798b85-8b58-4fa9-8ef8-8fff8de88bcd,tubes
17081,707c5393-77b3-475d-bfd6-9767ec8933d2,extruded aluminium tubes
17082,628d4e72-ab26-4fcc-95d2-4c7a96d3313c,aluminium bars
17083,bfc72045-26b5-4dae-98b1-d64f0533b811,aluminium billets
17084,0b2d1571-e751-4e68-9cd9-13c4731199d9,aluminium fence
17085,b0cb383c-39da-4517-9e19-1643e38cc9a2,industrial saw blades
17086,0a70ae36-5a85-44a7-8a03-497e280c5c62,beer dispensers
17087,89c420fa-1c83-41fe-9cb0-e2efc7ade905,supplier of steel
17088,a6db4602-c2e0-4ca0-9a20-b43cf9505daa,sculptures for sale
17089,9f867616-47c8-43c6-ad7d-318a1d5582c7,erotic nudes
17090,6c378dde-1f83-446f-902a-0863744500f5,wooden sculptures
17091,600e0b2c-ff45-456f-b521-53336b753e52,minimalist jewellery
17092,d89802d4-8851-4e3b-a9d0-4cd0544cf78e,rope jewellery
17093,cba004cf-a183-4f6f-a0e5-839c8cb090bd,titanium jewellery
17094,9e550ac3-6000-447d-9e63-c4788fb6c9d6,indestructible jewellery
17095,de77ace4-07e1-4992-bb0f-acf349421e8f,tin
17096,ab09afdf-3a85-406d-a5bc-885546b42fa6,chimneys
17097,c71904d2-5d0f-4aed-b5aa-474f967fccc6,sewn bags
17098,21c86b12-327f-4b12-9ef6-11494fab3720,bags and sachets - design
17099,e9bb3907-344f-4aa6-9cb5-d97c4d8a699c,exclusive carrier bags
17100,80d57df5-8b78-4003-b05d-71437097a3d5,trade fair carrier bags
17101,d3787c60-48b1-45d0-aa4c-b217aa2f3065,courier panniers
17102,48e7d572-d49d-4cf1-ba07-10be87df5bfe,bronze bars
17103,0554e3f3-cd65-497a-b169-85c0a67c24f7,rust removers
17104,1346e23e-14b3-4e72-a99f-bd5a9f295d1d,la manchuela wines
17105,bcdd7d98-4483-486a-9386-5639ebc39dd7,stud welding
17106,e88a297b-0f6f-4701-9467-0da198258ee4,welding guns
17107,fff0cfee-7283-4fea-9d9a-0aa194e47310,union nuts
17108,75b48642-8e83-4ac3-a5f4-002a8219aa68,special press-fit parts
17109,7dbf02c1-368a-47fa-ba17-2ba42d226c30,oil stove firelighters
17110,2e7ed061-6cf9-4690-bf46-61bab60fb912,ferrite magnet
17111,af559cab-3f19-46d9-9756-ac7c91954e54,rod-type gripper magnets
17112,037d68be-9e82-45dc-8604-dc9f2b2c1002,filter magnet systems
17113,54bdebe1-1979-4417-99e6-c113a14934a9,mirror magnets
17114,9979883c-a32c-4a4e-b23b-b30b6cbaf891,telescopic conveyor belts
17115,1875ec80-6526-4b1f-aee8-e6cf44acfd8e,document folding machines
17116,5a271e54-f481-42a0-9097-94236b44f099,aluminium investment castings
17117,ece1e183-c580-4022-9a37-8c759fb6b06b,cupro
17118,3fb5c002-f62e-46ac-89fc-a2cc8397d2c0,cbn
17119,bbb6369e-f144-49ed-9860-d7c00f95178f,cbd beverages
17120,f876069d-2278-4805-ab0c-0be726e70c45,sparkling cbd water
17121,67f087d1-2828-452b-8457-1d53dc42a780,cbd fizzy drinks
17122,c7f88874-60b3-4905-81f9-6091b97a6b8a,membrane
17123,bcf05f6a-4724-4cb7-a5f3-dca70409c3a8,barrier layer
17124,c8cb0072-5de2-4496-abda-4100f0f35b61,vapour retarder
17125,de48844f-9104-460a-8201-5bf6c39b46e0,vapour barrier
17126,1bf77787-c9d4-4b44-8739-71640f567cb8,façade membrane
17127,681d0f80-8593-4fad-a6b9-5008342caecc,roof sarking membrane
17128,8860997f-a9d0-4aa3-ba45-52666fa83379,sealing membrane
17129,e320c35c-ab12-4277-a44a-ababde42e87b,bandsaw saw blades
17130,833b75d6-71ff-4333-a566-e83434d3ea00,stellite
17131,62766b09-7f1e-432b-aa6f-7e0f9828851b,coins
17132,5aef59b2-2001-4de1-a787-4c557dae3e7a,steel sewer profiles
17133,5a478d1b-05c0-4f54-84de-70122270d99d,stainless steel - nickel alloys - titanium
17134,25ec1140-fd13-42fa-9c0c-fd2872fd03b3,drawn steel
17135,3a935698-4814-4acc-aa1e-6b640b7f6d17,angles bars channels
17136,e6598aaf-a704-4e64-9267-095dd094c942,"rings, forged"
17137,eecfb3dc-be9b-4141-b3cd-04c0df2b965a,rolled titanium rings
17138,01f067b9-43f1-4838-ab69-15d803249358,wall door stops
17139,2242cf6e-ced6-4c23-a13c-62cbc6d9e87e,floor door stops
17140,ff5d75fd-53ee-4e1c-91d5-aa8cc1bea82e,furniture leg supports
17141,8d1564ef-893a-4717-a670-7fbe28a496cf,antique sculpture
17142,031787b9-cb54-474a-8c12-a6e899968e87,green oregano
17143,444d4689-1e11-462c-9f4e-c7aa08ee6282,valve accessories
17144,6257e2da-0e21-45c8-8c3a-04c8aa6406ee,sleeve boards
17145,82767dde-ceae-4c28-9412-03742d5cf51e,furniture - entrance hall and vestibule
17146,57aa6e0e-45c6-4c0a-88a6-c95ebad37acc,furniture accessories
17147,4e40d921-c9a4-4d95-9c15-c9b485294ed3,adr dangerous goods table
17148,fb197f61-7706-4326-940a-4abfade2e794,adr packaging
17149,3a5c19ae-aece-47ec-8dad-4cebfb1d5cf2,sample pouches
17150,968d6bfc-a46c-4504-9551-8070d2a27078,polymed
17151,10111d67-878e-41e9-99f9-66b729e3267f,blood samples
17152,b8fb3cc2-919b-4bd3-bbbd-88e5f1b46f57,drains in stainless steel
17153,87dfa1d8-119c-473f-a9bf-dddb09ee16a5,brass eyelets
17154,b9bacb04-60c7-4640-a91d-aa3860662d17,quick couplings
17155,3905c882-d843-4776-8ab7-efef30c58891,titanium alloy
17156,7eccac18-4062-49bd-92fa-27f99d29614d,financial assistance
17157,003776ca-bd18-430c-87db-4b7923e84a63,inorganic fluorochemical distributor
17158,f0fc5f54-5972-4ec4-a53a-57128b07bc41,electronic grade hydrofluoric acid
17159,eb6b592f-f3e2-4490-be59-d865efb54162,semiconductor grade hydrofluoric acid
17160,be21aad7-03a9-4524-903f-b6ba6ff08c34,pure hydrofluoric acid
17161,df76dd8e-9a3e-4812-b054-b80b94a37a52,fluorochemicals
17162,e81cc51c-b326-4048-a5a4-c5a2d6b65d02,"steel tube, black"
17163,f1f2c908-a3ad-4b80-9fc0-618bb1b7e97f,"steel tube, galvanised"
17164,8f692c90-0cf8-4f63-b439-ffec6cf7f5bf,"galvanised steel tubes, galvanised steel tube"
17165,85431985-9f25-47be-a36c-a15d88bb4905,"galvanised tubes, galvanised tube"
17166,428de7b2-14dd-4661-8ed0-e63fa8fb7b2a,laser beam welding rods
17167,e70dc153-d307-4c97-b79d-3451ba5900c7,gas tungsten arc welding
17168,17c0fcd4-fd89-4c8b-9f2f-24435e2bbd92,steel fireplace
17169,cb02ee81-daed-420e-95c3-f2ffe5cd0fee,stainless steel conduit
17170,6b811079-c9f1-4c91-9e4e-f84fcb7fcc62,gold engraving
17171,f5db7bde-1971-4d0f-9f1d-6bd1b4111f65,twin ring joins stainless steel 316l
17172,94c237e0-11ae-4d8d-bac4-7d8bcd20d363,pneurop joins stainless steel 316l
17173,29ca4c4b-35df-453a-b915-2ba4338ba31d,ball valve fitting stainless steel 316l
17174,5f2cbbf4-6a6c-4ec3-ba0a-3afabc7727a5,clamp join
17175,7c8da7a1-4c98-48f7-86b3-50eaab318c38,bespoke stainless steel valves
17176,77bfe6df-76b8-4116-bc2f-11700711a6ad,bespoke stainless steel joins
17177,851b21df-bbf0-4ba6-a65d-42e6a4cbcf0b,point-to-point leds
17178,adc66083-cf00-485d-807b-b4dc78daf494,leds for integration
17179,15d38cb2-95b4-46b0-8456-dabb76b3f0df,lettering-edge machines
17180,a2f45725-e5ae-4ee0-91e7-48abbc841240,channel bender machines
17181,bcfade18-3f15-4b21-99b7-02297053f80f,flexible led strips
17182,289625d4-7a2e-475c-b935-f0ae8c1029bf,stainless steel grilles
17183,93ab2c3b-7df3-40b6-8853-7c472889fc8c,vegetable packaging
17184,e5da1937-3878-4b50-8545-154e64b89eec,fruit packaging
17185,e73e496f-0203-4dac-8e9e-745603a15286,doypacks
17186,37e6de66-bf1d-46ae-ba62-10d66e0c57be,aluminium melting tanks
17187,be551083-42e6-4cae-a14c-e8a92d44ba84,cnc portal machines
17188,75c3b804-3505-4752-b68d-8326a6bef7f4,chimney pipes
17189,d09d37af-ea48-425b-9507-5616dfc1f72f,prints
17190,6fe4fe5c-015c-4db6-bf8a-68fb9abe5f2a,crucifix
17191,425e26ab-30a2-4c1a-a1f2-5c25e230f3ef,( telefax fax ) fax transmission systems
17192,eb4b7bf8-1153-45c4-bc52-b9e0847a71e8,latches
17193,1bf400bd-f5de-4e22-9df4-aad2c7565326,door lock systems
17194,938451be-a8ca-46ca-ab50-74c1ed4cc292,lever lockings
17195,a2c99591-c7c0-4a63-99a3-22ec4b142d26,retaining magnets
17196,eec742fa-d014-43fa-920a-e27cc7015c53,position indicators
17197,8ec71016-9e8b-4935-b118-f95b65296b15,mixer taps
17198,b848f470-2961-4702-9fa9-a0d3fd058079,handles
17199,7ee2f2b2-6cc5-4719-b5ae-616e45fa2538,louvre flaps for ventilation technology
17200,b40f33ce-a3f4-41ef-bec2-265461da0c9b,flaps
17201,7d3595c0-69e5-42f6-9f65-8b6bb7df9e69,eccentric flaps
17202,74f24b11-7666-49f6-b466-e0a7c36378d8,double-ended flaps
17203,e27e5964-66fe-4fa8-b580-b3c6a89665e6,quick-action flaps for explosion protection
17204,0195cc38-ecf7-49bb-b76c-beafeea20840,flue gas flaps
17205,bf6b5a46-cbf2-4063-90e8-70490fc4c1b3,forged rings
17206,54490024-72d2-4152-bc27-faed05bb6571,corrosion resistant metals
17207,2e74eb39-b1ae-427c-8b54-e120183b493e,ring blanks
17208,dbed1c5d-715b-4051-b06f-9927e7736a8e,sprinkler
17209,9ed1d741-e44f-4e57-9fcc-c9186a6f2ebc,fire safety
17210,e66d5f41-730d-4a5d-bfd8-de59141b6935,sacrificial anodes
17211,628fc4f3-db78-497d-a3b9-8518860c0da6,cut-resistant gloves
17212,6aee7fdd-cf1a-4f0a-964c-6df5738c70be,steel for dies
17213,e9e0433b-6833-4f9c-9d3d-17465d5011e7,ring
17214,8f7efa99-1405-4c5d-81be-b161a9e1d72a,wire racks
17215,4bb01213-8a03-48c7-95e7-b2fa0d33f177,floor
17216,46ce1ea0-0aac-4b6b-bd12-87e793e6c9ef,sinks
17217,baebd7d8-57bb-42b0-90f3-6a5be2682e5b,rings
17218,60560a13-abd6-4c68-bef9-b623500cae5e,stainless steel cables
17219,c32e6221-9a9b-4610-b113-6b977600ffbf,needle bearings-sealing rings
17220,79f79109-af5a-4a5d-b268-4f75400a82cd,slit coils
17221,a5e25dac-d320-461f-9c68-e88c55cc1816,cast parts
17222,44b18c6e-d87e-4001-9861-9f9d47df7db5,big handles
17223,c8b4b65a-fa1b-4ce3-913f-e875aa3e50b3,carillon
17224,6751d657-1a0c-4b15-9fb9-1f80c8c1d1b3,extranet
17225,d884b637-1e5e-449f-b1cd-675d42f24219,steel security door
17226,19438295-e862-45e1-8bea-c8b046758a6c,porte blindée
17227,ca828b75-c291-4da0-83aa-26b55dc3064a,interior door
17228,e99eb4ef-7c34-4ed5-a85c-11ec7a7c3bb1,gnocchi specialists
17229,fb7f677d-0183-4603-bda4-1cc1cf24af68,magnetic fasteners
17230,80d2234c-bde1-4b61-8edc-53bf378bf584,air curtain systems
17231,101b35cb-201b-4a45-9973-0291ff42d588,"polyvinyl chloride (pvc) strip curtains, transparent"
17232,48f14c8e-69ef-46c4-a6c0-05b3a6106d5c,air wall
17233,e5cb3f71-ad01-4be1-9525-566f0597af8e,sculpture
17234,78227a1f-598a-42f9-9cc9-5ad4af0ddd30,lamellar cast iron
17235,f80aa5e9-d4b9-4dec-89f8-32d53b9eb2bf,lamellar grey iron
17236,4c233117-750a-412c-9ab7-141cc7d156ef,carbon steel valves
17237,979b575a-7b81-4654-8b3c-5f800c2ae6ee,spare parts for refrigeration
17238,90fd9d16-39f2-4b9d-bc77-234912512327,insert nuts
17239,c6319de7-9661-4938-b90f-e76301fd122e,lamellar graphite cast iron
17240,2b78060d-4716-495e-8b68-cc53738092a3,blind rivet nuts
17241,d3a6408c-eb7e-450e-b0cb-c1d6a1e36622,stainless steel blind rivet nuts
17242,c05e4b72-c65f-403d-9f17-948ecf2c3b72,children's jewellery
17243,2924dc68-dbca-4a73-af2c-4c2ef4d4b885,18-karat gold jewellery
17244,307e0fc2-95f3-4c92-ba75-c69c9d848025,dimethyl ether (dme)
17245,d2d43787-307f-4b42-967c-7fd524ddda58,sodium benzoate
17246,07368727-0848-4c3d-89ee-996ec25d97fb,sodium metabisulphite
17247,16231053-b582-4b63-9af0-201742dff6be,potassium permanganate
17248,5ebf0360-dd41-4e95-b84d-7f762d416912,pvc flexible pipes
17249,a19f86e7-8c89-40fa-9073-c23dcdb16cc4,working rubber
17250,cc85a773-413c-48c8-b086-b86321c05a32,usinage de pièces en cuivre
17251,1cada6b9-555e-4353-b0d6-c0f973a27736,sous-traitance fonderie
17252,bdabd600-bd79-4baa-8805-7c8c3dbe6e5b,robinetterie
17253,8b3433dd-7893-473a-aaf1-bfce0e6426fd,fonderie
17254,e7727b9f-f321-4b5b-8bfa-7b3c11b224d8,sugarpaste figures
17255,a8c28577-84ff-4807-816d-4320621839ec,sugar decorations
17256,f25ca309-b14f-499f-8fd9-84e16dcfa3b2,fondant
17257,095ec611-95ba-496c-a5d9-355da6a74fc5,case hardened steel
17258,218c68c3-8970-4c74-8766-715d4fda7bd9,zf steel
17259,9dbe26f7-a5d3-4ac6-ae02-0c2ecec08df0,hersta
17260,12ba930e-f925-4a60-b95e-0649eb7a721f,manganese steel
17261,0c1c02c8-3e06-4cb4-a293-d7cbb08eaac2,bent parts for glasses
17262,b6ba914c-e995-483c-be6f-f441ca2748e2,cannulae
17263,f76e0c6d-ed55-48a1-909f-f2c7a12b7106,small diameter tubes
17264,578e3624-3ee5-4720-9a62-02a7dd39663a,pipe cutting machines
17265,d025145b-dc80-42a9-a970-7d28e02e3257,tube transfer lines
17266,e90449fb-8461-4ff8-ae44-1cd224719de2,electrochemical pipe cutting
17267,f783a5da-992b-4c4c-9aa2-06a7cbc9815b,pipe forming
17268,a1548a2a-2935-4c03-922c-f858225df26d,pipe working transfer lines
17269,f7d125c8-64fb-4b2f-ae65-b6a978b7e8a8,push guns
17270,c83e83c1-739e-4d95-8dcb-1a234a304128,fibre-optic cables
17271,8c025e4b-e8b5-41ca-8fda-7ba761511565,step-index fibres
17272,18d54d55-99d9-407f-9733-c9b52a655f7f,quartz glass fibres
17273,01aa882d-af2f-4609-886b-a5a3d738a240,special fibres
17274,56db7b60-41f0-4db8-a791-03404ede6b90,multi-mode
17275,b0f54e6a-3dfb-4cfa-b1cb-794e662c378c,pneumatic control valves
17276,b3382252-9db7-4a4e-b1f9-e23268e9e9a5,aluminium/light metal processing
17277,876e7673-cc7d-4649-9edc-d62d101c262c,aluminium parts
17278,c0ac0481-ae00-43e2-8822-84174aa48af0,cnc standard parts
17279,8baebdfb-e5b9-4b89-944c-0381a9edcf17,double nipple
17280,cd6b1b3e-4652-44a1-a319-65b7e541c038,pipe nipples
17281,5ebb733c-0046-4875-bbe3-bc5606cef707,pressure compensation elements (pce) for housings
17282,1bd26ef7-ce8e-4347-bc31-0499eede271d,special connectors
17283,ce7992e7-8b35-4271-98f8-d5176d49b01f,special converting
17284,eba7ef31-aa5a-4ae8-bc08-748aa4dacf52,filler
17285,f02a25d0-ba16-4aac-a12a-5746849814f9,super alloys
17286,a436b71e-469e-4724-bee1-1c741485a024,steels
17287,38d9f8d5-ab32-4b28-abd1-be77a2733eea,"stainless steel tubes, seamless"
17288,05952288-464b-4a6d-a001-cab394a83c68,fine stainless steel tubes
17289,32b1d52b-868c-4064-acfd-7facec6aa21c,brass rings
17290,fbacc443-6659-4d30-8155-66bac8ee8532,wedding rings
17291,4e5486e8-5ae6-4c1c-9113-11867a132b16,fill level monitoring devices
17292,479cfabf-9e0c-4aae-a14d-e675f8c476b3,leakage detectors
17293,dd05038f-154b-4500-b0f5-642ab952511c,industrial valves
17294,6194768a-eece-44a9-9937-7eb9f89f7698,pipe joint
17295,4b31bc1d-df43-4a96-8823-8b8719f52d52,custom-made costume jewellery
17296,c08bc037-1ebf-44e5-849c-70a199795cb9,watchmaking
17297,e7f754e5-3f30-4337-b925-7f938ce92d12,corneal confocal microscopy
17298,e9811c87-5c5e-40cc-954c-5e243cc1b034,body guard
17299,e2b44c81-7861-4d93-b22a-3ed3f1b9f10b,ventilated condensers
17300,6232d329-1c4d-4505-91c2-3960104057af,flange nuts
17301,440f7732-1060-4550-9450-4fc29128b8e2,"""l"" weld nuts"
17302,f01c48fc-08ac-4ad3-9e23-d21c127d2568,"""l"" drive-in nuts"
17303,e73698da-75f6-41e0-ac2e-891f7621dfea,"""l"" flange nuts"
17304,c422489f-9ea2-41d6-a677-3db2c5c1dffb,rivet nuts
17305,0c9cc143-7e41-4131-8c44-4097c5d98a93,manufacture of pressure equipment
17306,44535a94-56bf-4165-ae63-89edce93e8aa,drilling rods
17307,1b6ec0a9-f18d-4689-9f66-e9e4e82e7f9a,drive chains
17308,bcf18925-e5d5-40b2-93bb-722d9040e2f1,"chains, copper"
17309,0b3d501b-ba22-484d-98c3-b1045b784194,acid-resistant steels
17310,b0216cc2-6e4f-4dc0-a3b7-395e38c5b3cb,drum linings
17311,8237908d-e6dd-46e9-bb8a-5d355f534ef7,stamping tools
17312,f8c9ce23-ee64-40ba-9d3a-20cd9d9fa94d,milling systems
17313,1f48b851-5427-47a3-864c-d4302fdf888a,ethnic silver jewellery
17314,466b3fb7-0e55-4cdc-986e-8f6df3b55400,flat-bottomed bags
17315,15d8d3a6-e8fb-437a-9645-144c71975deb,kraft paper packaging
17316,7ee9b22c-e8de-4d4e-ab0d-abab9987ad2f,kraft paper bags
17317,e22c17e9-209c-4f93-8c7c-67c8ac510e5e,kraft paper doypacks
17318,081d2d2f-c6ef-4818-a841-c6de63aca775,drawer handles
17319,8d2258bb-a225-4f56-b68c-bf7ee9bf15c9,pomos tiradores
17320,b20a6451-bb8a-49b3-8f80-d0abbd30fb6c,jewellery equipment
17321,af191a11-bdaa-4695-8c72-470f45b5dca7,pewter trinkets
17322,ab20e04b-59c9-42c8-b210-1aa6b6574d37,pewter sculpture
17323,e775531f-48fe-4c5e-9274-1bd81d759468,artisan jeweller
17324,7475b2db-19c3-4f67-84a1-58cc406e320f,we sell armenian jewellery
17325,057617ec-c45e-4f5a-a0fe-c91b509bcb5a,we sell armenian gold jewellery
17326,8eb30dcf-32f8-460b-a5e2-ca6e40cce693,we sell armenian silver jewellery
17327,220feee1-8b0d-4f5b-a0fd-e1e722a4a427,rolled steel traders
17328,1f9e19af-98a5-469d-9497-d0c0d0bab86b,jewellery making
17329,a560377e-5a30-4c5d-9fcd-95f0384fa964,aluminium polyester tape
17330,b2a30f7f-2922-4661-8e80-49c58ca846ba,self-adhesive aluminium labels
17331,45116b32-cf0f-469c-893b-c68a26dc3296,12 ct gold jewellery
17332,ff2dec10-12e0-40a9-b17c-a119316212eb,omega 3 marine oils
17333,fc46ef84-f1df-4d7f-b63a-3de7ca15770f,oral hygiene sets for adults
17334,2cf5f0f8-e5c4-40f6-9cf3-7eb7c2694e51,stole
17335,62efcca0-e529-4573-ae8c-3796069fb6f0,convector
17336,a5ffaf0c-ad41-4c51-b074-801c470ddd9b,aluminium display cabinets
17337,4a11e4c4-6155-4018-81fc-457bdabf89b2,antigen home tests
17338,57ea90d5-f80c-4e41-8623-fe5806f7afd6,nitrile examination gloves
17339,14ee9e38-0227-43d8-80ae-572e4e11a38a,nitrile protective gloves
17340,2eb0a706-b42c-41a4-b87f-872abf0e3bbf,nitrile disposable gloves
17341,f4597473-d1f2-494d-8882-c0aac202de2e,square aluminium bars
17342,11b14b07-2fde-42ac-a10d-e52542c4369e,aluminium and its alloys - aluminium tubes
17343,0732cede-2deb-4d5b-8eb1-9be80b715f8c,hydraulic nuts
17344,89c478f0-b13a-4135-8286-157c33cbfc4e,groove nuts
17345,3bb6d60c-139c-4104-8911-5d12f0ae7baf,titanium sheets
17346,5b1cddd8-7ef2-4f5e-98e5-bbdbac591936,stainless steel conduits
17347,4048c40f-21d9-49c0-ba86-2aec75b2852c,antique jewellery restoration
17348,102d2c75-5217-4736-9645-efc0816a5c4d,cnc bent parts
17349,449f22eb-07bc-4d66-9a11-83a9782ba195,gold refinery
17350,d9118319-a5ec-41c4-94a8-ab41580162d6,inox levelling elements
17351,2b33a6f2-8e5c-4f60-bd65-506341baf75c,positioning elements
17352,9f4e3274-d08c-4ac6-929a-732557705dbc,steam/water mixing valves
17353,d75e56ed-8dc5-4458-b14d-1713b231ee12,tool steel
17354,81ee9f20-000e-4e0b-ac03-355798a8c0dc,alloy steel
17355,8d90383b-bd11-4cb2-ac1f-b772e815ab4c,bronze chill casting
17356,04bf71e2-8600-4285-b7d1-ae515c1d52d0,steel stock
17357,d4fafcc8-476b-4d76-819e-5e0a47da53cd,metal stock
17358,bdbb39be-80d3-4202-8dfd-66667a437e37,pvc plaques
17359,c4d2af0d-8f02-4548-baa5-cc15983a3836,design of dental equipment
17360,c56d4b65-5499-420d-8814-2ba05f552e6f,design of models for foundries
17361,0ee61c5f-6a96-4f7a-82d4-b3bbcbbdb1ee,pietig
17362,fd8cf49e-cc8c-41ae-9291-cab505078aca,project
17363,7644a5b7-b392-475a-b28d-8a1740e9bb41,polypropylene tubes
17364,86904325-06ab-4d4f-a6d0-28846a825b19,food-grade pump
17365,420de075-5a6b-41e7-94c3-99d95c6baddd,pvdf pump
17366,f5672dae-7aa2-4602-8127-4432da1762ac,eccentric disc pump
17367,61d6f595-4ee3-46b2-a51e-591e4dec7bce,magnetic pump
17368,593fa156-2c48-4e77-a70d-4404fe555632,acid pump
17369,0b005261-5d05-489c-9dbd-bb003dfab1ce,stainless steel pump
17370,c165c7c4-f964-42b2-80f9-9dc2b111a875,hemp rope
17371,892f5319-bc4c-4fd1-b7f9-7cc3c5e27fd2,dicyandiamide
17372,65098b70-9ebb-49d0-a34c-1266dcd47ce0,automotive textiles
17373,8790fca7-0462-497b-b75f-a823f1cb151a,made in europe make up
17374,f9feb925-1d82-45a4-a197-425efda41e9e,make up manufacturer
17375,ee084971-73b6-43eb-9465-968586f6ecf5,make up distributor
17376,5b37d6ce-841c-40b6-a792-b6068cf723f0,make up wholesaler
17377,1e6d4b31-7335-4865-a2e6-0cf291b2a7cf,balcony
17378,0d57ecd7-d475-4195-9a49-f57fdf01b95a,tanker hoses
17379,30ea4f1f-6488-4cb8-9585-d047461e002b,razor
17380,9b04ba29-1e32-4c3f-a68c-76d7bf3587ba,drop forged parts
17381,b6a009e5-f7ac-4566-b9df-0ada6dea912e,aluminium milling
17382,2e1de8c0-d5d6-472a-bb78-0d8a6541ccff,clamping parts
17383,204c0269-7e20-4fc7-9259-d8e2c6f1eb3e,special stainless steel equipment
17384,c9c8907a-8648-49e5-aa84-ca021bfa9b43,rings and rollers
